arrived_at,num_prefill_tokens,num_decode_tokens
584.909117,1469,15
585.03482,483,17
585.097712,5184,6
585.101146,30,36
585.101317,1199,87
585.103112,2983,9
585.103193,345,10
585.104095,7436,6
585.104185,1021,16
585.198023,358,15
585.199824,929,8
585.203076,2297,6
585.20392,1020,6
585.203992,1125,7
585.204885,2455,12
585.205047,1035,31
585.205831,7436,15
585.206011,1818,9
585.207093,2128,9
585.208173,1114,11
585.208995,2253,9
585.209085,346,6
585.305218,1135,27
585.33571,3816,17
585.399044,47,7
585.401588,5543,13
585.603177,230,14
585.702634,1044,52
585.705113,2254,6
585.90221,2830,9
585.902999,1125,14
585.903294,392,82
602.276089,1266,13
602.37541,3478,15
602.473223,3402,7
603.174185,2775,12
603.277731,3242,18
603.377709,676,6
603.385262,1387,27
603.604369,1269,15
603.646927,6,9
603.668325,4074,12
603.787935,2070,7
603.789698,819,24
603.849525,3634,21
603.974575,1270,9
604.073235,985,13
604.07809,279,15
604.152162,3531,9
604.19847,1186,16
604.57761,1609,10
604.673443,1057,7
604.746732,2128,60
604.875585,1186,13
604.877238,3536,20
604.945614,2577,94
604.996986,1386,61
605.107296,1539,15
605.145555,386,7
605.173177,3489,18
605.276279,318,91
605.375405,1767,11
605.519771,1058,20
605.553284,1779,9
605.695119,1539,14
605.772116,1749,9
605.947839,1692,14
605.961086,589,6
605.974235,3835,294
605.988107,1439,22
606.047151,385,10
606.049079,1168,7
606.27331,3244,20
606.375276,1272,66
606.447506,5391,17
606.473215,2780,10
606.55189,269,25
606.577525,318,18
606.796703,1059,19
606.923865,7436,13
606.947079,1184,19
607.045858,1762,22
607.067711,51,37
607.209497,386,9
607.233921,965,31
607.37214,2595,193
607.445584,821,15
607.573154,319,90
607.575997,151,11
607.749023,388,17
607.904158,3481,6
607.947036,156,9
608.147845,1803,12
608.270126,554,9
608.379431,438,37
608.446034,924,10
608.475587,3573,201
608.502974,1328,7
608.529346,1677,172
608.573448,840,9
608.645621,908,8
608.845581,386,9
608.873186,1618,10
608.873369,742,19
608.880542,768,8
608.884598,821,25
608.94569,1328,6
608.973259,431,15
609.177865,604,8
609.276249,175,7
609.367374,2129,12
609.745574,559,7
609.858444,1371,10
609.875101,175,13
609.94576,2129,13
609.950052,925,7
609.950133,3639,23
609.950752,1676,29
609.977297,1454,13
609.978721,162,7
610.073276,472,9
610.175111,2784,43
610.273287,3577,7
610.27593,577,25
610.372408,925,9
610.445675,1373,7
610.473339,3690,8
610.545629,908,11
610.647215,3640,14
611.045581,925,6
611.14558,2263,32
611.145761,1638,43
611.351278,901,7
611.374008,321,28
611.376021,907,11
611.376211,3578,9
611.445522,1373,9
611.583229,4574,20
611.646523,393,21
611.78041,1721,7
611.78057,7435,9
611.781325,4343,21
612.284031,1345,22
612.284797,1730,24
612.285099,3562,14
612.378697,1454,83
612.475687,2786,37
612.574522,11,87
612.582091,577,114
612.58217,1722,11
612.583089,321,111
612.58322,304,11
612.585215,1275,15
612.678635,2786,49
612.679764,474,8
612.796645,1538,18
612.824717,2705,76
613.174717,4174,19
613.485227,353,57
613.580204,770,17
613.581307,4587,8
613.5824,3579,11
613.582535,1722,31
613.584325,1864,37
613.585551,474,11
613.645591,442,15
613.660487,1262,19
613.773755,1862,9
613.779276,1175,89
613.781217,3579,7
613.877223,2273,7
613.87969,1075,58
614.074673,3580,6
614.091452,7436,22
614.156102,1705,8
614.178302,2106,57
614.356664,1680,21
614.381518,3014,9
614.381609,384,9
614.381659,972,165
614.576629,1728,6
614.576889,2277,52
614.645779,647,153
614.669143,3666,8
614.675042,1500,719
614.676937,2705,7
614.755261,1481,822
614.847779,2378,7
614.946546,1037,13
615.047389,4174,20
615.074771,1728,15
615.145755,2378,9
615.145854,7435,16
615.177292,3908,9
615.252234,1262,18
615.368869,2152,16
615.573235,1280,52
615.647385,2601,13
615.675511,182,7
615.875181,1141,25
615.975176,459,24
615.977555,562,12
616.073411,3932,14
616.164598,1693,9
616.275228,89,7
616.281231,156,25
616.400769,7437,24
616.477791,7436,6
616.578713,1280,26
616.611571,3688,9
616.899086,1375,19
616.939165,2269,7
616.956054,89,7
617.073312,1280,8
617.090923,941,27
617.122761,2601,125
617.202857,354,24
617.273188,2793,64
617.378961,2277,40
617.379987,1143,43
617.402437,1693,9
617.746526,2782,10
617.761813,2157,8
617.793421,2269,12
617.80716,1693,9
617.973248,1597,7
618.177522,3569,12
618.273317,184,15
618.449121,51,8
618.449332,1703,13
618.545635,90,6
618.791655,4795,9
618.805816,2159,6
618.917231,1723,10
618.94552,13,30
618.973266,1145,44
618.973365,2271,10
618.973401,776,10
619.012332,2633,70
619.04559,6422,14
619.045597,1376,13
619.074262,1763,51
619.230433,1047,28
619.352656,90,6
619.573444,1478,145
619.574803,4301,7
619.574881,2111,343
619.648397,6424,13
619.847267,90,6
619.855213,166,9
619.873814,2792,196
619.973201,185,9
620.045706,2775,11
620.077457,1048,55
620.150943,15,29
620.247764,2642,11
620.372317,168,11
620.455179,2522,15
620.673283,1345,15
620.696615,1950,6
620.745723,6426,12
620.853202,2775,12
620.945516,17,18
620.97545,1124,19
620.978507,137,1899
621.134811,1050,11
621.173157,430,6
621.173297,771,55
621.308145,2284,40
621.451088,2523,9
621.538104,1406,9
621.645742,2652,55
621.881672,7436,11
621.967921,391,9
622.04566,440,23
622.047776,1375,13
622.172796,1780,36
622.254229,819,6
622.445601,172,9
622.48649,1276,9
622.486649,61,8
622.645755,464,6
622.773206,676,7
622.792391,772,167
622.845543,924,8
622.875048,2663,21
623.062462,1782,15
623.145528,1174,9
623.246259,1376,9
623.295734,679,10
623.377832,4299,9
623.426973,19,15
623.575581,925,9
623.597174,62,6
623.612429,1938,12
623.674646,1297,232
623.773481,165,13
623.79521,772,20
623.900664,456,15
623.945524,922,6
623.974211,320,34
623.974348,1035,10
624.176936,679,14
624.262029,92,60
624.267594,1706,13
624.350277,1195,11
624.364813,178,9
624.380964,166,58
624.448851,2683,55
624.475026,63,6
624.545775,22,9
624.57536,1940,20
624.645812,1049,18
624.666388,178,9
624.673171,1346,15
624.754357,1193,7
624.845776,1057,13
624.982679,1279,6
624.982966,4339,15
625.07899,679,12
625.07999,773,61
625.173352,476,14
625.178015,1940,6
625.245688,442,17
625.275878,276,22
625.279304,2093,12
625.381658,4340,14
625.484118,1279,21
625.485806,64,6
625.645666,1050,17
625.776209,681,10
625.7791,5411,10
625.845741,26,15
625.847515,578,13
625.873522,773,63
625.877452,1205,58
625.976291,3577,23
625.977077,454,12
626.114125,2022,15
626.469098,922,42
626.546032,3335,16
626.645607,28,15
626.74661,5411,10
626.96107,2385,7
627.047265,1050,15
627.245611,2707,58
627.268981,3335,20
627.647287,7,19
627.651828,1468,10
627.947709,2687,19
628.163548,1050,15
628.245537,2528,20
628.545508,3444,379
628.652272,94,12
628.845609,1380,52
628.855512,5412,25
628.856663,7,18
628.964896,269,49
629.02135,4800,7
636.035185,5047,202
636.352642,145,7
636.439301,934,33
636.737325,89,45
636.944723,2628,10
637.057964,842,61
637.151019,3143,6
637.151721,2025,871
637.235328,146,26
637.705088,1641,9
637.937563,1101,9
638.012372,2752,40
638.138311,1101,9
638.145162,2026,287
638.437362,1101,9
638.541071,402,34
638.634677,895,6
638.734763,3853,7
638.852098,6044,7
638.892019,1964,9
639.134713,2755,7
639.234451,402,10
639.434726,847,49
639.735024,4456,16
640.137571,1115,6
640.237458,1115,12
640.341082,896,35
640.46066,4886,6
640.535011,943,16
640.636365,1103,12
640.638586,3245,32
640.738068,714,25
640.839356,147,15
640.93579,4885,6
640.93788,3852,9
640.937892,3660,14
641.135241,714,10
641.3463,896,19
641.541812,214,15
641.634814,715,7
641.737275,1104,11
641.745345,1116,16
641.839067,1116,8
641.839222,3144,133
641.93421,501,9
642.136192,179,51
642.235819,405,56
642.335373,3853,9
642.356092,897,29
642.435695,854,16
642.63639,782,77
642.771953,180,6
642.837764,1115,6
642.937059,154,13
642.953921,3653,15
643.235864,505,13
643.334227,765,10
643.435424,148,19
643.535491,1473,175
643.660539,181,57
643.834653,1000,19
643.901247,3852,9
644.135034,2628,22
644.437585,1041,10
644.63512,766,19
644.835074,896,38
644.872506,1116,6
644.886523,506,25
645.035524,1477,26
645.037113,2931,14
645.134821,767,19
645.334873,4883,128
645.437675,2029,61
645.635166,183,39
645.738976,185,22
645.739037,781,114
656.073189,2529,8
656.320504,216,11
656.573401,1076,8
656.576791,24,18
656.627827,1518,11
656.894416,1285,61
657.439445,3865,73
657.493926,749,32
657.773207,24,14
657.873233,6028,6
657.884392,220,11
658.011789,1252,18
658.22012,24,17
658.599311,390,7
658.773252,25,9
659.175341,390,10
659.273356,77,63
659.273365,129,9
666.045567,1277,7
666.060543,1468,10
666.275175,389,43
666.646188,1759,55
666.745573,52,20
666.766615,2203,27
666.906742,7436,8
667.048196,1334,22
667.447981,517,13
668.045894,601,19
668.048106,444,8
668.323062,518,16
668.374179,1734,9
668.420031,866,6
668.4457,7436,8
668.753045,925,214
668.773789,7435,20
669.279024,42,64
669.346802,158,25
669.364158,2797,6
669.645789,158,20
669.647226,835,294
670.258819,158,12
670.345725,601,11
670.347197,1583,7
670.557177,158,6
670.845973,867,13
671.005417,2802,13
671.747359,58,22
671.949247,164,64
671.949591,1078,29
672.069887,59,30
672.282625,2702,7
672.389261,1759,69
672.840122,602,19
672.932628,1759,6
673.145548,2702,12
673.245586,487,10
673.246459,867,25
673.267184,928,17
673.364371,4844,11
673.36983,603,16
673.449074,1567,13
673.552782,1571,23
673.647729,174,91
673.789999,1763,9
673.845577,486,11
673.984178,6281,7
674.05307,274,9
674.159707,65,52
674.16052,4844,39
674.345786,500,18
674.467437,1081,17
674.68919,111,9
674.747951,6282,12
674.796942,493,7
674.853392,195,40
675.246637,499,6
675.497639,2044,10
675.847451,869,10
675.849236,2912,20
675.945614,498,11
675.951454,2151,17
849.473156,327,6
849.476436,1031,15
849.488735,1526,43
849.493336,3318,8
849.575885,7436,13
849.603271,1599,16
849.67335,1179,15
849.989983,1907,9
849.990134,6498,7
849.990281,1583,13
849.997095,1039,6
850.028065,2325,12
850.18512,142,57
850.185855,1488,9
850.189234,480,9
850.244685,1606,27
850.334394,4189,9
850.33454,1817,6
850.335424,2303,25
850.335565,585,35
850.340984,4226,9
850.440291,790,16
850.442071,5025,15
850.538608,528,13
851.281491,1375,7
851.377605,2046,9
851.401994,7404,6
851.509306,89,15
851.575196,6209,16
851.702033,6110,24
851.821885,2326,9
852.27321,1377,6
852.377754,2327,8
853.079347,1697,36
853.079413,68,7
853.482422,7437,8
853.483348,1256,8
853.583669,123,17
854.080522,1792,13
854.178618,641,11
854.2779,682,12
854.283476,67,15
854.28505,1526,56
854.382074,3541,25
854.474269,6555,15
854.477758,996,6
854.676968,1795,16
854.677993,620,94
854.777884,5146,33
854.78168,1528,70
854.877538,997,7
854.877641,1377,13
854.974061,998,6
854.978994,805,7
855.687992,1054,6
855.786341,1782,12
855.787324,2414,12
855.878716,1188,6
855.878799,699,20
855.888098,3712,9
855.888183,1053,13
855.889007,300,7
855.982331,1025,7
855.982934,1260,13
856.086886,2433,6
856.181833,1050,25
856.183671,60,6
856.278671,1025,7
856.284699,824,40
856.481467,1039,6
856.57941,2315,8
856.579602,1829,6
856.580468,1878,14
856.637399,7437,9
856.638267,1273,27
856.678278,998,6
856.737545,7411,7
856.777783,1699,7
856.778763,2832,14
856.838354,2887,6
856.878574,1378,19
856.878632,88,11
856.879622,1797,16
856.978375,7409,28
856.97853,1798,9
857.037563,4235,6
857.039552,2492,11
857.084061,126,32
857.085962,700,12
857.140131,1733,7
857.141071,894,9
857.175326,1561,219
857.176365,1797,14
857.177389,5186,7
857.188999,4434,10
857.238965,7436,7
857.28669,6593,7
857.287469,6183,15
857.378302,1601,67
857.379546,7154,13
857.383443,1510,6
857.384943,61,8
857.385857,1587,9
857.386062,100,33
857.387131,122,15
857.478383,621,154
857.478592,178,35
857.481033,700,14
857.482114,995,15
857.484235,1393,34
857.485089,1783,15
857.535057,977,11
857.574312,1701,15
857.575325,1799,11
857.5792,2347,9
857.584342,945,6
857.736324,7436,9
857.736973,1604,55
857.83435,349,6
857.836313,1352,13
857.843674,7411,8
857.844687,2380,36
857.941032,2892,57
857.941974,404,23
857.942189,7436,6
857.989544,2347,9
857.990384,1054,8
857.992672,5105,8
858.082132,2968,9
858.179653,1177,19
858.179784,3538,11
858.1839,2433,6
858.187773,208,8
858.188591,700,14
858.28326,882,77
858.284325,184,9
858.284941,1041,13
858.285223,5735,7
858.285333,945,7
858.286653,123,16
858.378848,6594,12
858.380688,1847,70
858.384351,945,10
858.3881,2968,9
858.38903,885,6
858.477529,1000,64
858.480988,1041,24
858.4818,1849,6
858.574282,184,9
858.583478,620,81
858.584483,1374,10
858.67447,2893,19
858.680212,1843,9
858.773464,430,18
858.780183,5510,9
858.873183,485,55
858.881014,186,13
859.187287,2101,10
859.188347,2989,7
859.379079,949,6
859.479552,1833,13
859.483638,1197,7
859.484444,1403,7
859.485889,895,20
859.486578,1692,30
859.488535,2968,9
859.583286,892,42
859.587154,1014,45
859.58727,131,15
859.635974,985,9
859.636935,1042,13
859.839009,349,15
859.840236,4232,33
859.841019,751,20
859.841086,1943,24
859.841236,2311,12
859.991319,299,7
860.037695,238,10
860.038711,4102,6
860.039492,7435,46
860.079588,4056,32
860.080697,897,12
860.080774,6185,15
860.139919,2310,30
860.139951,7434,40
860.179044,2410,16
860.183414,6596,26
860.187931,1402,6
860.239689,909,19
860.242893,3147,7
860.242967,237,6
860.279271,1003,13
860.279332,2169,16
860.287074,1059,10
860.289072,2571,7
860.360329,2882,6
860.360611,3053,9
860.376461,1701,13
860.376468,3543,11
860.380608,899,6
860.38165,1403,6
860.385892,900,9
860.387922,1261,13
860.43765,3053,9
860.476533,1510,11
860.479139,1056,15
860.486547,1584,12
860.486645,6191,11
860.487643,1852,110
860.544294,7436,17
860.545347,2481,7
860.579021,674,7
860.579066,431,29
860.583978,3493,8
860.682809,2410,20
860.683621,1060,28
860.685658,1700,22
860.686866,1413,11
860.68883,900,9
860.742345,542,30
860.779043,67,9
860.837988,3148,106
860.839915,4235,12
860.934666,900,23
860.937999,474,14
860.938333,7436,9
860.940041,7408,46
860.940272,1031,53
861.035325,1731,13
861.035391,111,27
861.040307,979,7
861.041387,2852,7
861.042416,2386,6
861.044035,2591,7
861.044213,5031,9
861.140302,910,16
861.141328,1968,10
861.179004,2077,10
861.238667,7436,14
861.238918,3632,11
861.239953,1351,6
861.241152,523,22
861.243748,2590,12
861.334384,5040,53
861.334452,4046,6
861.375102,140,7
861.383707,2572,7
861.388697,1061,13
861.476316,276,174
861.479923,6599,81
861.483447,1955,27
861.577405,1846,7
861.578444,2316,11
861.583389,2572,37
861.586017,7265,11
861.587222,4926,10
861.588464,302,40
861.588579,1695,20
861.634579,7436,60
861.643669,2673,6
861.64469,2190,155
861.679408,831,15
861.679563,1007,6
861.683382,1013,14
861.683434,1018,6
861.68542,66,42
861.686281,832,9
861.687173,2410,13
861.688294,341,6
861.734294,1968,11
861.738999,4240,71
861.782213,2228,7
861.783444,832,14
861.786112,342,15
861.786982,66,17
861.787146,1778,51
861.787203,2228,7
861.83624,2139,13
861.879606,3760,9
861.88364,2228,7
861.939837,1559,6
861.93996,2494,7
861.94123,1705,30
861.94141,2218,103
861.980928,2554,31
861.981102,1779,7
862.07891,127,23
862.139188,1738,15
862.141214,1705,25
862.142411,1559,9
862.142558,615,177
862.144209,2136,19
862.145033,1739,7
862.178781,135,13
862.18388,902,12
862.187294,2099,12
862.18816,875,82
862.237078,527,42
862.23711,1798,45
862.243352,570,9
862.281165,342,12
862.284232,67,10
862.285241,620,22
862.286392,675,6
862.339486,2488,10
862.37504,4756,9
862.381086,1960,74
862.382445,675,16
862.387513,1262,7
862.387605,4928,11
862.434205,2319,157
862.435088,7435,11
862.480807,1513,6
862.481024,1385,19
862.481713,1263,9
862.482953,68,9
862.484933,1021,62
862.488405,2556,11
862.489148,2230,6
862.541281,7435,17
862.545403,2487,6
862.57445,276,10
862.584058,2559,12
862.584503,6556,23
862.63513,152,6
862.635152,1743,24
862.641154,2164,6
862.643359,1705,76
862.673309,142,30
862.681816,125,14
862.738234,571,8
862.740885,1622,9
862.778815,903,416
862.782571,2559,23
862.786014,2044,16
862.78801,877,76
862.839933,2317,19
862.840124,1111,6
862.883449,887,9
862.88424,1237,10
862.886319,1263,26
862.937091,2163,14
862.937181,2484,16
862.937384,2314,112
862.938544,1673,11
862.941439,4114,6
862.942324,2314,23
862.977414,279,9
862.980445,2512,6
862.980587,530,130
862.983741,3781,14
862.98397,621,10
862.984818,1512,7
863.040523,4682,11
863.084197,1053,20
863.085695,1187,8
863.087053,1264,9
863.08913,877,12
863.138966,1508,11
863.13985,2750,19
863.142094,475,23
863.184659,1265,8
863.242226,2493,51
863.243418,2316,28
863.376653,7418,6
863.380878,1386,40
863.385565,1919,17
863.385771,89,18
863.473787,6108,16
863.473794,1566,97
863.476271,622,28
863.542793,205,6
863.578911,1001,16
863.580194,622,16
863.581075,1054,11
863.581351,5177,11
863.586611,700,8
863.634267,3689,27
863.642183,2315,10
863.643042,530,19
863.680497,1566,70
863.681546,2983,20
863.682255,7435,6
863.685161,1051,9
863.687121,1428,13
863.778444,2513,6
863.780977,4434,8
863.78104,122,19
863.78133,187,15
863.782247,1267,8
863.78255,2982,19
863.782593,475,176
863.78265,1546,8
863.782657,1566,28
863.783326,1783,8
863.783442,3782,8
863.784589,1385,14
863.785168,130,18
863.834592,2169,58
863.836381,528,26
863.839004,1672,7
863.839914,911,16
863.840733,4121,8
863.843802,7436,405
863.845037,2135,11
863.8799,7422,21
863.881794,622,35
863.885881,1267,17
863.934779,4107,6
863.942753,1672,10
863.943368,550,15
863.982266,3165,23
863.982345,894,11
864.001486,534,58
864.034142,532,52
864.079354,625,53
864.081569,1385,32
864.082693,1441,6
864.140077,579,9
864.140939,3004,32
864.174881,1097,12
864.234517,2317,21
864.239752,3314,59
864.243487,1800,10
864.243528,615,16
864.243614,4771,11
864.273932,143,11
864.334925,4022,12
864.338458,2317,7
864.339249,887,10
864.442282,887,16
864.634468,854,60
864.634582,1867,20
864.638407,996,8
864.639206,152,6
864.741069,1800,7
864.741756,2936,17
864.741922,2331,136
864.835717,3695,19
864.836427,1162,28
864.836675,1111,12
864.840357,2220,8
864.840475,997,6
864.84238,962,34
864.94087,2222,15
865.037862,2332,37
865.043344,2322,28
865.074894,2316,8
865.075019,2990,16
865.135021,1674,14
865.138801,278,46
865.143634,132,17
865.143872,997,41
865.240997,578,9
865.334746,1021,15
865.33771,4243,7
865.337756,4995,14
865.339533,2766,13
865.339597,2511,12
865.339698,6097,129
865.340761,997,16
865.374875,748,9
865.441132,1745,9
865.4421,2322,120
865.443898,997,22
865.444019,22,52
865.677731,1016,89
865.73726,2322,27
865.737452,4682,22
865.776975,4133,39
865.840897,3651,58
865.938998,1890,9
865.940175,4994,20
865.944324,156,57
865.944431,3033,9
866.275196,4592,30
866.374577,186,11
866.374583,1755,9
866.3747,1915,90
866.473224,748,12
866.67663,586,19
866.676807,750,7
866.976873,6559,16
867.273221,1387,84
867.375801,7436,6
867.715007,1506,79
867.727176,1728,43
867.897324,535,18
867.898465,218,21
868.111829,2283,9
868.173343,550,7
868.373435,7436,12
868.406225,92,19
868.541996,6560,12
868.773286,3788,13
868.973213,1444,14
868.98735,1813,9
869.273165,536,76
869.373396,1079,16
869.375437,6561,17
869.736388,1504,20
869.775572,636,14
869.818791,3026,84
869.873221,219,6
870.096847,1079,6
870.261269,536,10
870.573364,3758,6
870.795896,1079,16
870.929823,536,18
870.932774,637,14
871.373157,1763,6
871.814339,1377,28
871.815526,3758,6
872.025381,189,12
872.119998,7435,13
872.189978,547,11
872.277152,1652,10
872.277684,1815,52
872.93605,3757,6
873.088685,6357,6
873.566214,753,7
873.566325,538,11
873.591124,95,9
873.629332,1445,13
873.673316,7009,10
873.67418,64,12
874.073186,638,19
874.073513,1506,169
874.380321,958,162
874.57824,65,10
874.675243,7435,16
874.773234,231,7
875.073438,1508,61
875.175209,3227,34
875.175348,2316,8
875.373323,1816,72
875.676207,1378,6
875.773289,232,6
875.873424,924,13
875.875686,6190,225
875.875761,4593,7
875.875875,7435,17
875.97321,639,37
875.973275,2512,6
876.173187,960,8
876.176266,4084,12
876.677801,7435,12
876.776566,3553,10
877.008636,7010,11
877.617846,1511,184
877.991793,640,28
878.634162,4135,895
878.71459,149,9
878.907383,1669,9
878.915583,1669,23
879.076168,940,10
879.175026,2321,19
879.57328,1570,6
879.677351,1352,11
879.693872,1290,8
879.97845,1781,25
879.998191,1380,14
880.076852,1506,6
880.076914,1816,43
880.276863,539,37
880.279518,104,7
880.773377,192,7
880.974248,1292,11
881.573385,1818,7
881.77389,4366,9
881.87334,193,11
881.874489,19,6
881.973156,229,9
881.975961,1817,6
882.11481,107,15
885.154221,2711,82
885.154305,1147,12
885.157071,1090,6
885.254219,278,22
885.501483,16,76
885.754396,1952,8
885.955375,3344,16
885.955397,5520,10
894.36148,842,14
894.460774,842,103
897.156151,3347,15
897.258122,1338,49
897.359845,188,6
897.461221,1053,69
897.462093,1217,13
897.465264,737,35
897.554124,2888,11
897.554278,6169,6
897.559826,842,31
897.562139,2919,9
897.659074,2638,16
897.660332,188,13
897.662747,210,15
897.759443,1342,120
897.759713,1278,172
897.760673,6166,12
897.761662,2087,15
897.857665,368,11
898.157463,5690,10
898.256737,842,84
898.25764,1153,37
898.258682,189,15
898.258857,1219,11
898.259755,788,11
898.358504,2889,32
898.359481,1342,106
898.463411,1221,13
898.464379,1155,6
898.464614,1697,100
898.562897,2290,10
898.659886,1697,13
898.661619,189,17
898.662888,4653,10
898.664885,844,109
898.762129,1196,18
898.861104,287,7
898.86227,2920,18
899.15818,190,32
899.356612,288,26
899.357228,844,112
899.556026,5691,14
899.65435,2932,10
899.656772,2437,9
899.755468,192,7
899.856632,2085,11
899.857235,372,12
899.857259,2928,10
900.0545,1662,16
900.056704,6178,25
900.056947,54,40
900.254493,2290,10
900.257885,1343,10
900.755154,373,9
900.755366,7436,10
900.756026,1082,9
900.856738,193,13
900.856785,81,15
900.958483,1065,18
901.156557,2928,11
901.255519,291,21
902.05431,1342,57
902.062127,288,10
902.335684,1908,14
902.337384,291,6
902.454276,1744,9
902.854321,1342,10
902.954259,2612,290
902.988281,1187,10
903.061547,79,73
903.154404,1342,22
903.156501,2892,9
903.25525,292,22
909.035652,2088,16
909.180466,1465,10
909.234828,2324,6
909.250042,6082,12
909.258489,2357,8
909.335319,4195,12
909.335571,682,16
909.3395,2920,8
909.434614,172,11
909.434637,640,14
909.43539,1065,10
909.682214,682,8
909.740704,800,20
909.883743,3083,13
909.954892,2672,8
910.135282,2089,11
910.13539,2505,75
910.235442,2356,10
910.235719,682,8
910.240385,3083,13
910.335069,2187,20
910.434867,643,6
910.445686,403,18
910.735505,682,13
910.738814,2951,11
911.037152,798,39
911.235246,3088,9
911.337771,2921,24
911.544427,1064,10
911.637205,2338,12
911.637325,2357,13
911.662613,2087,7
911.847325,685,11
911.89621,230,76
912.335727,4512,9
912.34581,236,7
912.441444,3216,9
912.637567,684,9
912.836048,3089,13
912.937334,713,11
913.03544,1064,10
913.135298,2340,10
913.13715,539,11
913.137359,37,7
913.334814,713,13
913.335645,404,27
913.536444,2341,7
913.63488,2417,16
913.947937,231,42
913.968492,2952,10
914.158499,3219,6
914.158667,418,6
914.161792,2434,7
914.669006,1983,27
914.694086,6081,11
914.734578,944,24
915.071332,2952,26
915.135927,3222,7
915.236192,2434,7
915.237356,3140,13
915.286446,2343,10
915.562353,2432,34
916.074855,2087,14
916.124544,1599,9
916.143974,2087,12
916.234537,661,14
916.269285,2191,7
916.335979,6191,7
916.336195,2417,9
916.434531,6083,9
916.445513,935,45
916.534629,1183,13
916.550638,3105,9
916.667502,1683,9
916.776045,3219,21
916.836908,2087,7
917.045007,3839,48
917.045637,5536,39
917.047251,228,29
917.064123,4017,14
917.084986,229,28
917.099483,2417,9
917.161192,1227,15
917.334529,1736,9
917.345486,1861,18
917.353587,3560,14
917.549192,1764,57
917.647073,1789,9
917.844377,2194,13
917.887767,3307,50
917.935469,2454,8
917.971201,2086,7
918.036644,7436,12
918.056092,303,13
918.13831,820,274
918.147222,1864,190
918.169013,2417,9
918.169851,1739,46
918.248737,772,9
918.335805,3841,6
918.335938,1033,6
918.436941,1738,9
918.535586,3054,14
918.541785,2454,8
918.738265,2150,19
918.755143,2687,13
918.847361,1690,58
918.847536,101,9
918.847554,772,7
918.8508,3220,52
918.856814,2086,7
918.935312,2037,9
918.936402,718,8
918.963154,1967,361
919.145527,772,9
919.24554,1791,8
919.246328,2980,7
919.278825,2975,6
919.434721,2358,8
919.448111,2445,14
919.550404,2687,13
919.651246,189,9
919.766183,2980,7
919.801752,1206,14
919.847511,4019,6
919.84896,2357,7
919.918662,2548,9
919.947778,1379,126
920.035029,398,10
920.045554,1241,19
920.148421,5591,37
920.148509,1865,12
920.156891,2385,23
920.184688,1740,14
920.336486,950,22
920.435492,2345,13
920.457645,2687,23
920.58761,1865,14
920.597977,1693,6
920.735371,2039,7
920.741433,1740,7
920.934704,2603,6
921.036875,2087,13
921.238237,2361,8
921.434533,1473,10
921.540026,688,28
921.640142,992,12
921.671782,4420,20
921.764352,840,16
921.835052,719,10
921.835074,1986,6
921.838864,2088,13
921.850939,2563,6
921.859838,2687,54
921.94565,104,76
922.034301,1064,10
922.105429,244,16
922.145707,1792,6
922.247969,15,21
922.336518,228,11
922.336559,720,8
922.345768,1105,25
922.347839,1609,15
922.354346,132,37
922.39872,244,6
922.946125,2689,13
923.045527,103,74
923.086971,4820,39
923.145531,1834,25
923.252976,1793,10
923.253891,2189,9
923.253898,941,9
923.254055,189,109
923.435108,720,9
923.435303,2363,6
923.502973,1697,11
923.535251,690,17
923.543721,2091,10
923.580381,106,7
923.634148,492,8
923.746875,692,11
923.852953,2418,27
923.944782,992,25
923.945709,1108,6
923.951921,250,15
924.037725,2924,7
924.04754,3712,12
924.048414,944,20
924.235197,800,15
924.23532,693,13
924.249147,1742,12
924.436885,1675,20
924.64976,106,7
924.661722,1688,10
924.735484,3224,45
924.748982,1295,10
924.937377,694,18
925.037227,3380,29
925.040193,1742,9
925.041179,1934,15
925.139003,1181,9
925.337016,2389,15
925.341136,694,13
925.541083,3909,928
925.636314,172,15
925.636345,994,19
925.739748,7428,13
925.83884,4207,14
926.234999,1183,9
926.336511,7428,7
926.338655,1743,10
926.435662,2195,6
926.542514,4209,7
926.635319,2947,7
926.635353,245,77
926.735913,360,9
926.872633,1679,6
926.967403,1002,9
927.223487,2673,18
927.321718,1185,14
927.323245,1062,10
927.541797,1679,9
927.640184,952,10
927.736756,7423,17
927.835121,699,11
928.440733,3380,9
928.535408,50,9
928.636741,1060,10
928.636768,699,6
928.736462,953,17
928.836322,699,15
929.035136,469,7
929.258764,2539,16
929.275984,50,9
929.337672,699,25
929.337768,539,15
929.337795,3227,45
929.33866,1060,9
929.535717,3058,246
929.535831,369,43
929.535875,616,134
929.735283,799,9
929.936806,227,6
930.099434,2398,11
930.161656,235,8
930.239053,2951,11
930.239165,799,11
930.24532,698,25
930.335667,2539,10
930.335758,1942,45
930.434893,3384,9
930.63684,1229,18
930.960018,2399,24
931.258994,3647,94
931.465791,368,32
931.639898,1231,15
931.734815,1554,46
931.924725,1725,9
932.267326,109,19
932.376575,2674,6
932.434855,237,42
932.535535,233,6
932.735459,1060,10
932.74019,238,6
932.835211,1185,19
932.864772,2718,8
932.93547,2402,14
933.334521,1030,10
933.5354,1060,10
933.540886,1235,15
933.735843,370,131
933.876229,2399,15
933.888123,2270,6
934.335017,7435,9
1073.055799,1338,8
1073.157244,1855,15
