,time_stats.send_recv.min,time_stats.send_recv.max,time_stats.send_recv.mean,time_stats.send_recv.median,time_stats.send_recv.std,rank,num_workers,size,collective,devices_per_node,max_devices_per_node
20,0.03,0.04,0.03466666666666667,0.034,0.004109609335312652,0,2,165888,send_recv,1,4
21,0.027,0.047,0.034333333333333334,0.029,0.008993825042154695,0,2,174080,send_recv,1,4
22,0.03,0.043000000000000003,0.036666666666666674,0.037,0.005312459150169744,0,2,182272,send_recv,1,4
23,0.029,0.038,0.034333333333333334,0.036000000000000004,0.0038586123009300747,0,2,190464,send_recv,1,4
24,0.031,0.045,0.036333333333333336,0.033,0.006182412330330469,0,2,198656,send_recv,1,4
25,0.033,0.049,0.03966666666666667,0.037,0.00679869268479038,0,2,206848,send_recv,1,4
26,0.036000000000000004,0.049,0.044333333333333336,0.048,0.005906681715556449,0,2,215040,send_recv,1,4
27,0.031,0.054,0.044000000000000004,0.047,0.009626352718795769,0,2,223232,send_recv,1,4
28,0.046,0.048,0.04700000000000001,0.047,0.0008164965809277268,0,2,231424,send_recv,1,4
29,0.042,0.053,0.04700000000000001,0.046,0.004546060565661951,0,2,239616,send_recv,1,4
30,0.042,0.049,0.04566666666666667,0.046,0.002867441755680875,0,2,247808,send_recv,1,4
31,0.039,0.05,0.04633333333333334,0.05,0.00518544972870135,0,2,256000,send_recv,1,4
32,0.047,0.059000000000000004,0.05333333333333334,0.054,0.004921607686744468,0,2,264192,send_recv,1,4
33,0.049,0.062,0.05666666666666667,0.059000000000000004,0.005557777333511022,0,2,272384,send_recv,1,4
34,0.048,0.061,0.054,0.053,0.005354126134736336,0,2,280576,send_recv,1,4
35,0.045,0.056,0.052,0.055,0.004966554808583781,0,2,288768,send_recv,1,4
36,0.044,0.055,0.049999999999999996,0.051000000000000004,0.004546060565661953,0,2,296960,send_recv,1,4
37,0.045,0.06,0.05266666666666667,0.053,0.006128258770283412,0,2,305152,send_recv,1,4
38,0.049,0.061,0.05466666666666667,0.054,0.004921607686744466,0,2,313344,send_recv,1,4
39,0.042,0.061,0.052,0.053,0.007788880963698614,0,2,321536,send_recv,1,4
40,0.038,0.055,0.048999999999999995,0.054,0.0077888809636986155,0,2,329728,send_recv,1,4
41,0.04,0.064,0.054,0.058,0.01019803902718557,0,2,337920,send_recv,1,4
42,0.048,0.059000000000000004,0.053,0.052000000000000005,0.004546060565661952,0,2,346112,send_recv,1,4
43,0.047,0.068,0.059666666666666666,0.064,0.009104333522498443,0,2,354304,send_recv,1,4
44,0.041,0.055,0.049666666666666665,0.053,0.006182412330330468,0,2,362496,send_recv,1,4
45,0.042,0.067,0.055,0.056,0.010230672835481873,0,2,370688,send_recv,1,4
46,0.052000000000000005,0.067,0.05933333333333334,0.059000000000000004,0.006128258770283412,0,2,378880,send_recv,1,4
47,0.053,0.059000000000000004,0.05533333333333334,0.054,0.002624669291337273,0,2,387072,send_recv,1,4
48,0.056,0.061,0.058666666666666666,0.059000000000000004,0.0020548046676563247,0,2,395264,send_recv,1,4
49,0.052000000000000005,0.057,0.05433333333333334,0.054,0.0020548046676563247,0,2,403456,send_recv,1,4
50,0.056,0.077,0.066,0.065,0.008602325267042625,0,2,411648,send_recv,1,4
51,0.063,0.078,0.068,0.063,0.007071067811865475,0,2,419840,send_recv,1,4
52,0.056,0.097,0.07033333333333334,0.058,0.018873850222522755,0,2,428032,send_recv,1,4
53,0.06,0.076,0.06666666666666667,0.064,0.006798692684790379,0,2,436224,send_recv,1,4
54,0.052000000000000005,0.08700000000000001,0.068,0.065,0.014445299120013634,0,2,444416,send_recv,1,4
55,0.059000000000000004,0.07100000000000001,0.066,0.068,0.005099019513592787,0,2,452608,send_recv,1,4
56,0.06,0.07200000000000001,0.06666666666666667,0.068,0.004988876515698593,0,2,460800,send_recv,1,4
57,0.058,0.09,0.073,0.07100000000000001,0.01314026889628468,0,2,468992,send_recv,1,4
58,0.064,0.07,0.06633333333333334,0.065,0.002624669291337273,0,2,477184,send_recv,1,4
59,0.058,0.074,0.06633333333333334,0.067,0.006548960901462831,0,2,485376,send_recv,1,4
60,0.057,0.07200000000000001,0.063,0.06,0.006480740698407864,0,2,493568,send_recv,1,4
61,0.059000000000000004,0.074,0.06633333333333334,0.066,0.006128258770283409,0,2,501760,send_recv,1,4
62,0.069,0.085,0.07466666666666667,0.07,0.007318166133366716,0,2,509952,send_recv,1,4
63,0.062,0.068,0.06466666666666666,0.064,0.0024944382578492965,0,2,518144,send_recv,1,4
64,0.07,0.085,0.07533333333333335,0.07100000000000001,0.0068475461947247115,0,2,526336,send_recv,1,4
65,0.065,0.081,0.07333333333333335,0.074,0.006548960901462834,0,2,534528,send_recv,1,4
66,0.068,0.076,0.07133333333333335,0.07,0.0033993463423951866,0,2,542720,send_recv,1,4
67,0.067,0.084,0.07600000000000001,0.077,0.00697614984548545,0,2,550912,send_recv,1,4
68,0.065,0.077,0.07200000000000001,0.074,0.005099019513592783,0,2,559104,send_recv,1,4
69,0.07100000000000001,0.111,0.08966666666666667,0.08700000000000001,0.0164384373412506,0,2,567296,send_recv,1,4
70,0.08,0.10200000000000001,0.09300000000000001,0.097,0.009416297927883692,0,2,575488,send_recv,1,4
71,0.066,0.092,0.08233333333333333,0.089,0.011614167593456227,0,2,583680,send_recv,1,4
72,0.064,0.08700000000000001,0.07700000000000001,0.08,0.00962635271879577,0,2,591872,send_recv,1,4
73,0.074,0.082,0.07833333333333332,0.079,0.003299831645537225,0,2,600064,send_recv,1,4
74,0.066,0.084,0.07566666666666667,0.077,0.007408703590297624,0,2,608256,send_recv,1,4
75,0.07,0.096,0.08366666666666667,0.085,0.010656244908763851,0,2,616448,send_recv,1,4
76,0.077,0.092,0.08266666666666667,0.079,0.00664997911442,0,2,624640,send_recv,1,4
77,0.068,0.089,0.08,0.083,0.008831760866327844,0,2,632832,send_recv,1,4
78,0.076,0.093,0.082,0.077,0.0077888809636986155,0,2,641024,send_recv,1,4
79,0.074,0.094,0.08166666666666667,0.077,0.00880656320908194,0,2,649216,send_recv,1,4
80,0.082,0.107,0.09666666666666666,0.101,0.010656244908763853,0,2,657408,send_recv,1,4
81,0.074,0.106,0.09466666666666668,0.10400000000000001,0.014636332266733436,0,2,665600,send_recv,1,4
82,0.082,0.1,0.09066666666666667,0.09,0.007363574011458175,0,2,673792,send_recv,1,4
83,0.085,0.1,0.09366666666666668,0.096,0.006342099196813482,0,2,681984,send_recv,1,4
84,0.083,0.08600000000000001,0.085,0.08600000000000001,0.0014142135623730965,0,2,690176,send_recv,1,4
85,0.076,0.14100000000000001,0.10600000000000002,0.101,0.026770630673681694,0,2,698368,send_recv,1,4
86,0.089,0.108,0.09733333333333333,0.095,0.00793025150224688,0,2,706560,send_recv,1,4
87,0.084,0.094,0.08900000000000001,0.089,0.004082482904638628,0,2,714752,send_recv,1,4
88,0.08700000000000001,0.092,0.09000000000000001,0.091,0.0021602468994692823,0,2,722944,send_recv,1,4
89,0.089,0.133,0.107,0.099,0.018832595855767385,0,2,731136,send_recv,1,4
90,0.079,0.112,0.09599999999999999,0.097,0.013490737563232042,0,2,739328,send_recv,1,4
91,0.08600000000000001,0.101,0.09266666666666667,0.091,0.006236095644623236,0,2,747520,send_recv,1,4
92,0.081,0.105,0.09266666666666666,0.092,0.009809292646374772,0,2,755712,send_recv,1,4
93,0.083,0.113,0.09499999999999999,0.089,0.012961481396815723,0,2,763904,send_recv,1,4
94,0.082,0.101,0.08966666666666667,0.08600000000000001,0.008178562764256865,0,2,772096,send_recv,1,4
95,0.093,0.121,0.104,0.098,0.012192894105447919,0,2,780288,send_recv,1,4
96,0.098,0.11800000000000001,0.10666666666666667,0.10400000000000001,0.008379870059984357,0,2,788480,send_recv,1,4
97,0.085,0.109,0.09899999999999999,0.10300000000000001,0.010198039027185569,0,2,796672,send_recv,1,4
98,0.096,0.14,0.114,0.106,0.018832595855767385,0,2,804864,send_recv,1,4
99,0.096,0.123,0.107,0.10200000000000001,0.011575836902790222,0,2,813056,send_recv,1,4
100,0.099,0.12,0.10833333333333334,0.106,0.008730533902472526,0,2,821248,send_recv,1,4
101,0.101,0.136,0.11666666666666668,0.113,0.014522013940527979,0,2,829440,send_recv,1,4
102,0.112,0.115,0.114,0.115,0.0014142135623730963,0,2,837632,send_recv,1,4
103,0.10200000000000001,0.12,0.11266666666666668,0.116,0.007717224601860147,0,2,845824,send_recv,1,4
104,0.092,0.126,0.11399999999999999,0.124,0.015577761927397231,0,2,854016,send_recv,1,4
105,0.092,0.133,0.11133333333333334,0.109,0.016819301082057155,0,2,862208,send_recv,1,4
106,0.107,0.11900000000000001,0.11433333333333334,0.117,0.005249338582674546,0,2,870400,send_recv,1,4
107,0.098,0.111,0.10433333333333333,0.10400000000000001,0.005312459150169741,0,2,878592,send_recv,1,4
108,0.094,0.147,0.11466666666666665,0.10300000000000001,0.02315647257727787,0,2,886784,send_recv,1,4
109,0.109,0.129,0.118,0.116,0.008286535263104036,0,2,894976,send_recv,1,4
110,0.099,0.128,0.11433333333333334,0.116,0.011897712198383164,0,2,903168,send_recv,1,4
111,0.10200000000000001,0.134,0.11366666666666668,0.105,0.014429907214608911,0,2,911360,send_recv,1,4
112,0.098,0.125,0.11599999999999999,0.125,0.012727922061357854,0,2,919552,send_recv,1,4
113,0.099,0.14,0.11566666666666668,0.108,0.017594190960528867,0,2,927744,send_recv,1,4
114,0.123,0.157,0.13733333333333334,0.132,0.01438363267359428,0,2,935936,send_recv,1,4
115,0.114,0.168,0.13333333333333333,0.11800000000000001,0.024567367696917707,0,2,944128,send_recv,1,4
116,0.109,0.17,0.13233333333333333,0.11800000000000001,0.026886593106767716,0,2,952320,send_recv,1,4
117,0.105,0.146,0.13166666666666668,0.14400000000000002,0.018873850222522758,0,2,960512,send_recv,1,4
118,0.11,0.14100000000000001,0.12966666666666668,0.138,0.013960261060914622,0,2,968704,send_recv,1,4
119,0.112,0.156,0.13166666666666668,0.127,0.018263503375736963,0,2,976896,send_recv,1,4
120,0.108,0.14300000000000002,0.12,0.109,0.016268579122549913,0,2,985088,send_recv,1,4
121,0.123,0.157,0.13833333333333334,0.135,0.014079141387961918,0,2,993280,send_recv,1,4
122,0.12,0.146,0.13033333333333333,0.125,0.011264496832477197,0,2,1001472,send_recv,1,4
123,0.113,0.132,0.123,0.124,0.007788880963698616,0,2,1009664,send_recv,1,4
124,0.111,0.167,0.13633333333333333,0.131,0.02317086292931036,0,2,1017856,send_recv,1,4
125,0.14200000000000002,0.149,0.1446666666666667,0.14300000000000002,0.0030912061651652244,0,2,1026048,send_recv,1,4
126,0.126,0.149,0.13633333333333333,0.134,0.009533566430716725,0,2,1034240,send_recv,1,4
127,0.12,0.132,0.127,0.129,0.00509901951359279,0,2,1042432,send_recv,1,4
128,0.111,0.14400000000000002,0.13066666666666668,0.137,0.014197026292697909,0,2,1048576,send_recv,1,4
129,0.14,0.165,0.15333333333333335,0.155,0.010274023338281625,0,2,1081344,send_recv,1,4
130,0.162,0.167,0.165,0.166,0.0021602468994692888,0,2,1114112,send_recv,1,4
131,0.147,0.154,0.151,0.152,0.0029439202887759515,0,2,1146880,send_recv,1,4
132,0.14300000000000002,0.165,0.15533333333333335,0.158,0.009177266598624133,0,2,1179648,send_recv,1,4
133,0.181,0.226,0.207,0.214,0.01902629759044045,0,2,1212416,send_recv,1,4
134,0.152,0.20700000000000002,0.18466666666666667,0.195,0.023612614331233125,0,2,1245184,send_recv,1,4
135,0.181,0.231,0.20533333333333337,0.20400000000000001,0.020434176165325477,0,2,1277952,send_recv,1,4
136,0.17300000000000001,0.214,0.19400000000000003,0.195,0.016753109164172077,0,2,1310720,send_recv,1,4
137,0.184,0.234,0.20866666666666667,0.20800000000000002,0.020417857108151412,0,2,1343488,send_recv,1,4
138,0.20500000000000002,0.225,0.214,0.212,0.008286535263104033,0,2,1376256,send_recv,1,4
139,0.211,0.259,0.23399999999999999,0.232,0.019646882704388507,0,2,1409024,send_recv,1,4
140,0.186,0.273,0.23233333333333336,0.23800000000000002,0.03574290916469386,0,2,1441792,send_recv,1,4
141,0.241,0.296,0.26966666666666667,0.272,0.022514193054357704,0,2,1474560,send_recv,1,4
142,0.19,0.258,0.22966666666666669,0.241,0.028894443910359113,0,2,1507328,send_recv,1,4
143,0.192,0.277,0.24433333333333337,0.264,0.037383894333730884,0,2,1540096,send_recv,1,4
144,0.219,0.293,0.25766666666666665,0.261,0.030302181806302692,0,2,1572864,send_recv,1,4
145,0.193,0.318,0.26866666666666666,0.295,0.054322084725173136,0,2,1605632,send_recv,1,4
146,0.196,0.329,0.264,0.267,0.05433844556726542,0,2,1638400,send_recv,1,4
147,0.215,0.28600000000000003,0.253,0.258,0.02920045661743438,0,2,1671168,send_recv,1,4
148,0.24,0.322,0.291,0.311,0.036340977789083594,0,2,1703936,send_recv,1,4
149,0.203,0.318,0.274,0.301,0.05068201521907614,0,2,1736704,send_recv,1,4
150,0.251,0.337,0.3,0.312,0.03612016980395672,0,2,1769472,send_recv,1,4
151,0.253,0.354,0.2946666666666667,0.277,0.04308389748179964,0,2,1802240,send_recv,1,4
152,0.20400000000000001,0.359,0.2926666666666667,0.315,0.06521928821717969,0,2,1835008,send_recv,1,4
153,0.23,0.327,0.2813333333333334,0.28700000000000003,0.039802289158065045,0,2,1867776,send_recv,1,4
154,0.215,0.34800000000000003,0.30200000000000005,0.343,0.06155214591439253,0,2,1900544,send_recv,1,4
155,0.232,0.28600000000000003,0.26733333333333337,0.28400000000000003,0.024997777679003574,0,2,1933312,send_recv,1,4
156,0.231,0.309,0.2793333333333334,0.298,0.034470599388786695,0,2,1966080,send_recv,1,4
157,0.261,0.396,0.3203333333333333,0.304,0.05631064631922537,0,2,1998848,send_recv,1,4
158,0.309,0.388,0.3446666666666667,0.337,0.03270406023042943,0,2,2031616,send_recv,1,4
159,0.261,0.31,0.29033333333333333,0.3,0.021139746660943894,0,2,2064384,send_recv,1,4
160,0.232,0.28800000000000003,0.26533333333333337,0.276,0.024073960113690392,0,2,2097152,send_recv,1,4
161,0.255,0.332,0.287,0.274,0.032751590292177675,0,2,2129920,send_recv,1,4
162,0.272,0.316,0.2886666666666667,0.278,0.019482185594936603,0,2,2162688,send_recv,1,4
163,0.248,0.274,0.261,0.261,0.010614455552060448,0,2,2195456,send_recv,1,4
164,0.232,0.294,0.262,0.26,0.025350871122442047,0,2,2228224,send_recv,1,4
165,0.266,0.303,0.28833333333333333,0.296,0.016048537489614285,0,2,2260992,send_recv,1,4
166,0.253,0.29,0.276,0.28500000000000003,0.016391054470858993,0,2,2293760,send_recv,1,4
167,0.241,0.315,0.2803333333333333,0.28500000000000003,0.030390056853443956,0,2,2326528,send_recv,1,4
168,0.211,0.308,0.26166666666666666,0.266,0.039718453589679896,0,2,2359296,send_recv,1,4
169,0.318,0.376,0.34933333333333333,0.354,0.023907228102721473,0,2,2392064,send_recv,1,4
170,0.324,0.376,0.3453333333333333,0.336,0.022231109334044083,0,2,2424832,send_recv,1,4
171,0.309,0.342,0.3233333333333333,0.319,0.01381625451737515,0,2,2457600,send_recv,1,4
172,0.319,0.343,0.3293333333333333,0.326,0.01007747763855399,0,2,2490368,send_recv,1,4
173,0.35100000000000003,0.375,0.365,0.369,0.010198039027185553,0,2,2523136,send_recv,1,4
174,0.31,0.377,0.3453333333333333,0.34900000000000003,0.027475241379993173,0,2,2555904,send_recv,1,4
175,0.325,0.388,0.35733333333333334,0.359,0.025746628689770026,0,2,2588672,send_recv,1,4
176,0.381,0.52,0.4296666666666667,0.388,0.0639392072379868,0,2,2621440,send_recv,1,4
177,0.426,0.522,0.47100000000000003,0.465,0.03942080668885407,0,2,2654208,send_recv,1,4
178,0.448,0.49,0.4623333333333333,0.449,0.019567546828585552,0,2,2686976,send_recv,1,4
179,0.34700000000000003,0.487,0.431,0.459,0.06048691318514001,0,2,2719744,send_recv,1,4
180,0.458,0.47400000000000003,0.467,0.46900000000000003,0.006683312551921146,0,2,2752512,send_recv,1,4
181,0.443,0.552,0.513,0.544,0.04960510726393673,0,2,2785280,send_recv,1,4
182,0.498,0.537,0.517,0.516,0.015937377450509244,0,2,2818048,send_recv,1,4
183,0.491,0.545,0.5220000000000001,0.53,0.022759613353482106,0,2,2850816,send_recv,1,4
184,0.515,0.538,0.5296666666666666,0.536,0.010402991022884833,0,2,2883584,send_recv,1,4
185,0.424,0.5670000000000001,0.48933333333333334,0.47700000000000004,0.059027300651666476,0,2,2916352,send_recv,1,4
186,0.434,0.611,0.5396666666666666,0.5740000000000001,0.07622918659469541,0,2,2949120,send_recv,1,4
187,0.437,0.511,0.4683333333333333,0.457,0.03125522178594945,0,2,2981888,send_recv,1,4
188,0.47800000000000004,0.59,0.5426666666666667,0.56,0.04733802793620459,0,2,3014656,send_recv,1,4
189,0.514,0.632,0.5643333333333334,0.547,0.04970803646181257,0,2,3047424,send_recv,1,4
190,0.517,0.671,0.5963333333333334,0.601,0.06295677529508287,0,2,3080192,send_recv,1,4
191,0.51,0.5650000000000001,0.539,0.542,0.02255363976538305,0,2,3112960,send_recv,1,4
192,0.521,0.617,0.5533333333333333,0.522,0.045020982762361904,0,2,3145728,send_recv,1,4
193,0.497,0.741,0.5836666666666667,0.513,0.1114430597011566,0,2,3178496,send_recv,1,4
194,0.534,0.724,0.633,0.641,0.07777317446695013,0,2,3211264,send_recv,1,4
195,0.633,0.716,0.6756666666666667,0.678,0.03392475333571179,0,2,3244032,send_recv,1,4
196,0.5750000000000001,0.666,0.6143333333333333,0.602,0.03816047984790314,0,2,3276800,send_recv,1,4
197,0.651,0.685,0.6656666666666667,0.661,0.014267289706021811,0,2,3309568,send_recv,1,4
198,0.65,0.73,0.6829999999999999,0.669,0.03412721299295718,0,2,3342336,send_recv,1,4
199,0.56,0.675,0.6016666666666667,0.5700000000000001,0.05201495511442411,0,2,3375104,send_recv,1,4
200,0.552,0.657,0.6123333333333334,0.628,0.044274396915398195,0,2,3407872,send_recv,1,4
201,0.7000000000000001,1.249,0.9076666666666667,0.774,0.24324244878081808,0,2,3440640,send_recv,1,4
202,0.724,0.905,0.7879999999999999,0.735,0.08285328398239064,0,2,3473408,send_recv,1,4
203,0.685,1.054,0.8150000000000001,0.706,0.16921583850219224,0,2,3506176,send_recv,1,4
204,0.662,1.1260000000000001,0.8576666666666667,0.785,0.1962724863267618,0,2,3538944,send_recv,1,4
205,0.646,1.5150000000000001,0.9660000000000001,0.737,0.38997521288752024,0,2,3571712,send_recv,1,4
206,0.613,1.283,0.8833333333333333,0.754,0.28840981644566505,0,2,3604480,send_recv,1,4
207,0.7030000000000001,1.293,0.9113333333333333,0.738,0.27025707925767434,0,2,3637248,send_recv,1,4
208,0.6900000000000001,1.582,0.9976666666666666,0.721,0.4133798360937419,0,2,3670016,send_recv,1,4
209,0.775,1.08,0.8803333333333333,0.786,0.1412570548877314,0,2,3702784,send_recv,1,4
210,0.74,1.348,0.9636666666666667,0.803,0.2729790386743194,0,2,3735552,send_recv,1,4
211,0.744,1.828,1.1296666666666668,0.8170000000000001,0.49469474313852263,0,2,3768320,send_recv,1,4
212,0.678,1.697,1.0453333333333334,0.761,0.4620420856252046,0,2,3801088,send_recv,1,4
213,0.736,1.453,0.9969999999999999,0.802,0.32356452215902787,0,2,3833856,send_recv,1,4
214,0.749,1.483,1.0106666666666668,0.8,0.3346384450252076,0,2,3866624,send_recv,1,4
215,0.792,1.455,1.0173333333333334,0.805,0.30952257142609524,0,2,3899392,send_recv,1,4
216,0.736,1.537,1.0283333333333333,0.812,0.3610173895473119,0,2,3932160,send_recv,1,4
217,0.808,1.475,1.038,0.8310000000000001,0.30914829235605795,0,2,3964928,send_recv,1,4
218,0.798,1.377,1.0186666666666666,0.881,0.2556355913317931,0,2,3997696,send_recv,1,4
219,0.774,1.28,0.9623333333333334,0.833,0.22591197892591314,0,2,4030464,send_recv,1,4
220,0.686,1.7830000000000001,1.084666666666667,0.785,0.49544749693809353,0,2,4063232,send_recv,1,4
221,0.647,1.798,1.0716666666666665,0.77,0.51604414109217,0,2,4096000,send_recv,1,4
222,0.743,1.443,1.0093333333333334,0.842,0.3093006448245605,0,2,4128768,send_recv,1,4
223,0.808,1.729,1.1326666666666665,0.861,0.4222261110932019,0,2,4161536,send_recv,1,4
224,0.796,1.637,1.0923333333333334,0.844,0.3856356945212527,0,2,4194304,send_recv,1,4
225,0.8220000000000001,1.85,1.1756666666666666,0.855,0.4770159559409122,0,2,4227072,send_recv,1,4
226,0.807,1.5330000000000001,1.0846666666666667,0.914,0.320014930207257,0,2,4259840,send_recv,1,4
227,0.87,1.588,1.1113333333333333,0.876,0.33706313289286854,0,2,4292608,send_recv,1,4
228,0.798,1.2650000000000001,0.9910000000000001,0.91,0.19906950210081573,0,2,4325376,send_recv,1,4
229,0.8250000000000001,1.485,1.0546666666666666,0.854,0.3045218474191229,0,2,4358144,send_recv,1,4
230,1.188,1.677,1.3513333333333335,1.189,0.23028147028268595,0,2,4390912,send_recv,1,4
231,1.065,2.072,1.5093333333333334,1.391,0.41953492769441214,0,2,4423680,send_recv,1,4
232,1.1300000000000001,2.007,1.4266666666666667,1.143,0.4103919535706756,0,2,4456448,send_recv,1,4
233,1.232,2.0,1.4923333333333335,1.245,0.35901377256156747,0,2,4489216,send_recv,1,4
234,1.027,1.849,1.3043333333333333,1.037,0.3851591301729138,0,2,4521984,send_recv,1,4
235,0.879,1.7710000000000001,1.2486666666666668,1.096,0.3798213030126434,0,2,4554752,send_recv,1,4
236,1.1360000000000001,1.958,1.42,1.166,0.38062054595095096,0,2,4587520,send_recv,1,4
237,0.913,1.706,1.1849999999999998,0.936,0.3685222743154973,0,2,4620288,send_recv,1,4
238,1.2,1.941,1.4560000000000002,1.227,0.34312388433334107,0,2,4653056,send_recv,1,4
239,1.048,1.901,1.390666666666667,1.223,0.36786440738704557,0,2,4685824,send_recv,1,4
240,1.241,1.988,1.5083333333333335,1.296,0.33991796395927976,0,2,4718592,send_recv,1,4
241,1.183,1.801,1.4036666666666668,1.227,0.2815307364313096,0,2,4751360,send_recv,1,4
242,1.545,2.137,1.7853333333333332,1.674,0.2541814749784536,0,2,4784128,send_recv,1,4
243,1.473,2.274,1.7759999999999998,1.581,0.3548887149516028,0,2,4816896,send_recv,1,4
244,1.488,2.036,1.694,1.558,0.2435131755504549,0,2,4849664,send_recv,1,4
245,1.6460000000000001,1.968,1.768,1.69,0.14255759070167626,0,2,4882432,send_recv,1,4
246,1.574,1.949,1.7243333333333333,1.6500000000000001,0.16186482700766777,0,2,4915200,send_recv,1,4
247,1.235,1.989,1.5503333333333333,1.427,0.319934715562757,0,2,4947968,send_recv,1,4
248,1.285,2.1,1.5723333333333331,1.332,0.3736097191217357,0,2,4980736,send_recv,1,4
249,1.774,2.2640000000000002,1.9736666666666667,1.883,0.21006401140816322,0,2,5013504,send_recv,1,4
250,1.796,2.149,1.9183333333333332,1.81,0.16320607287175995,0,2,5046272,send_recv,1,4
251,1.796,2.263,1.9733333333333334,1.861,0.20653705613171583,0,2,5079040,send_recv,1,4
252,1.345,1.672,1.4643333333333333,1.3760000000000001,0.14738686810190682,0,2,5111808,send_recv,1,4
253,1.343,1.942,1.593,1.494,0.254363257304719,0,2,5144576,send_recv,1,4
254,1.7670000000000001,2.0380000000000003,1.8580000000000003,1.7690000000000001,0.12728183950063998,0,2,5177344,send_recv,1,4
255,1.7830000000000001,2.235,1.9789999999999999,1.919,0.1893427227718737,0,2,5210112,send_recv,1,4
256,1.119,1.598,1.3553333333333333,1.349,0.19560220403211778,0,2,5242880,send_recv,1,4
257,1.55,2.0180000000000002,1.7426666666666668,1.6600000000000001,0.19980212433527555,0,2,5275648,send_recv,1,4
258,1.41,1.881,1.6146666666666665,1.553,0.19716715976269705,0,2,5308416,send_recv,1,4
259,1.818,2.003,1.922,1.945,0.0772571463792617,0,2,5341184,send_recv,1,4
260,1.721,2.189,1.9580000000000002,1.964,0.1911072997035958,0,2,5373952,send_recv,1,4
261,1.595,2.116,1.913,2.028,0.22771180616442943,0,2,5406720,send_recv,1,4
262,1.695,2.057,1.83,1.738,0.1614703275114863,0,2,5439488,send_recv,1,4
263,1.8980000000000001,2.244,2.044333333333334,1.991,0.14620153517965842,0,2,5472256,send_recv,1,4
264,2.156,2.341,2.2773333333333334,2.335,0.08583058248019108,0,2,5505024,send_recv,1,4
265,2.085,2.44,2.2399999999999998,2.195,0.14838014242703323,0,2,5537792,send_recv,1,4
266,2.067,2.626,2.372,2.423,0.2310425646210382,0,2,5570560,send_recv,1,4
267,2.991,3.273,3.1679999999999997,3.24,0.1258808960883263,0,2,5603328,send_recv,1,4
268,2.926,3.279,3.048666666666667,2.9410000000000003,0.16298534358101704,0,2,5636096,send_recv,1,4
269,2.248,2.88,2.5596666666666668,2.551,0.25808568775161117,0,2,5668864,send_recv,1,4
270,2.2720000000000002,2.603,2.458,2.499,0.13820516150515746,0,2,5701632,send_recv,1,4
271,2.217,2.633,2.384,2.302,0.17945658713646223,0,2,5734400,send_recv,1,4
272,2.341,2.876,2.555333333333333,2.449,0.23099254437222755,0,2,5767168,send_recv,1,4
273,1.842,2.179,1.9706666666666666,1.891,0.14866591928063244,0,2,5799936,send_recv,1,4
274,2.3770000000000002,2.584,2.4483333333333337,2.384,0.09597337593775104,0,2,5832704,send_recv,1,4
275,2.4090000000000003,2.706,2.5263333333333335,2.464,0.12901248862890058,0,2,5865472,send_recv,1,4
276,2.165,2.708,2.395,2.312,0.2293163753420153,0,2,5898240,send_recv,1,4
277,2.0220000000000002,2.227,2.1233333333333335,2.121,0.08370716151494366,0,2,5931008,send_recv,1,4
