,time_stats.send_recv.min,time_stats.send_recv.max,time_stats.send_recv.mean,time_stats.send_recv.median,time_stats.send_recv.std,rank,num_workers,size,collective,devices_per_node,max_devices_per_node
48,0.03,0.07,0.044333333333333336,0.033,0.01819035153285634,0,2,395264,send_recv,1,8
49,0.029,0.07100000000000001,0.044333333333333336,0.033,0.018926759422104523,0,2,403456,send_recv,1,8
50,0.032,0.07200000000000001,0.04666666666666667,0.036000000000000004,0.01798765008430939,0,2,411648,send_recv,1,8
51,0.029,0.059000000000000004,0.041,0.035,0.012961481396815723,0,2,419840,send_recv,1,8
52,0.027,0.07,0.043333333333333335,0.033,0.019014614262602217,0,2,428032,send_recv,1,8
53,0.031,0.07100000000000001,0.04533333333333334,0.034,0.01819035153285634,0,2,436224,send_recv,1,8
54,0.031,0.07200000000000001,0.04566666666666667,0.034,0.01866071333637121,0,2,444416,send_recv,1,8
55,0.03,0.048,0.036333333333333336,0.031,0.008259674462242579,0,2,452608,send_recv,1,8
56,0.03,0.076,0.04733333333333334,0.036000000000000004,0.020417857108151402,0,2,460800,send_recv,1,8
57,0.023,0.066,0.04066666666666666,0.033,0.018372685039360893,0,2,468992,send_recv,1,8
58,0.023,0.081,0.042333333333333334,0.023,0.02734146220587984,0,2,477184,send_recv,1,8
59,0.028,0.074,0.044000000000000004,0.03,0.021228911104120878,0,2,485376,send_recv,1,8
60,0.023,0.044,0.03266666666666667,0.031,0.008653836657164779,0,2,493568,send_recv,1,8
61,0.033,0.073,0.04633333333333334,0.033,0.018856180831641263,0,2,501760,send_recv,1,8
62,0.023,0.075,0.042333333333333334,0.029,0.02322833518691246,0,2,509952,send_recv,1,8
63,0.03,0.079,0.04700000000000001,0.032,0.022642143596988927,0,2,518144,send_recv,1,8
64,0.026000000000000002,0.078,0.04566666666666667,0.033,0.02304102621171394,0,2,526336,send_recv,1,8
65,0.025,0.069,0.04,0.026000000000000002,0.02051016008388688,0,2,534528,send_recv,1,8
66,0.026000000000000002,0.076,0.043333333333333335,0.028,0.02311324776447962,0,2,542720,send_recv,1,8
67,0.026000000000000002,0.038,0.030333333333333334,0.027,0.005436502143433363,0,2,550912,send_recv,1,8
68,0.026000000000000002,0.074,0.042666666666666665,0.028,0.022171052197754518,0,2,559104,send_recv,1,8
69,0.026000000000000002,0.074,0.044000000000000004,0.032,0.02135415650406262,0,2,567296,send_recv,1,8
70,0.027,0.075,0.043000000000000003,0.027,0.02262741699796952,0,2,575488,send_recv,1,8
71,0.028,0.073,0.04466666666666667,0.033,0.02013840995599095,0,2,583680,send_recv,1,8
72,0.028,0.07200000000000001,0.044000000000000004,0.032,0.01986621923433512,0,2,591872,send_recv,1,8
73,0.027,0.078,0.046000000000000006,0.033,0.022759613353482082,0,2,600064,send_recv,1,8
74,0.03,0.037,0.03333333333333333,0.033,0.002867441755680875,0,2,608256,send_recv,1,8
75,0.03,0.075,0.045000000000000005,0.03,0.021213203435596423,0,2,616448,send_recv,1,8
76,0.028,0.075,0.04566666666666667,0.034,0.020885933597094054,0,2,624640,send_recv,1,8
77,0.028,0.075,0.04533333333333334,0.033,0.021076579946049646,0,2,632832,send_recv,1,8
78,0.028,0.06,0.03966666666666666,0.031,0.014429907214608908,0,2,641024,send_recv,1,8
79,0.032,0.07100000000000001,0.045000000000000005,0.032,0.01838477631085024,0,2,649216,send_recv,1,8
80,0.04,0.073,0.051,0.04,0.015556349186104042,0,2,657408,send_recv,1,8
81,0.036000000000000004,0.07200000000000001,0.05000000000000001,0.042,0.015748015748023623,0,2,665600,send_recv,1,8
82,0.037,0.063,0.04666666666666667,0.04,0.01161416759345623,0,2,673792,send_recv,1,8
83,0.039,0.07200000000000001,0.05100000000000001,0.042,0.014899664425751344,0,2,681984,send_recv,1,8
84,0.037,0.051000000000000004,0.043000000000000003,0.041,0.0058878405775519,0,2,690176,send_recv,1,8
85,0.039,0.041,0.04,0.04,0.0008164965809277268,0,2,698368,send_recv,1,8
86,0.036000000000000004,0.043000000000000003,0.03966666666666667,0.04,0.002867441755680875,0,2,706560,send_recv,1,8
87,0.04,0.074,0.052,0.042,0.01557776192739723,0,2,714752,send_recv,1,8
88,0.038,0.077,0.051333333333333335,0.039,0.01815366507225347,0,2,722944,send_recv,1,8
89,0.035,0.052000000000000005,0.043000000000000003,0.042,0.00697614984548545,0,2,731136,send_recv,1,8
90,0.037,0.075,0.049999999999999996,0.038,0.01768238294649979,0,2,739328,send_recv,1,8
91,0.037,0.044,0.041,0.042,0.0029439202887759494,0,2,747520,send_recv,1,8
92,0.037,0.042,0.04033333333333333,0.042,0.0023570226039551605,0,2,755712,send_recv,1,8
93,0.04,0.068,0.04966666666666667,0.041,0.012970050972229148,0,2,763904,send_recv,1,8
94,0.04,0.076,0.052333333333333336,0.041,0.01673983937265296,0,2,772096,send_recv,1,8
95,0.042,0.076,0.05366666666666667,0.043000000000000003,0.015797327481430378,0,2,780288,send_recv,1,8
96,0.042,0.047,0.04466666666666667,0.045,0.0020548046676563242,0,2,788480,send_recv,1,8
97,0.043000000000000003,0.076,0.05499999999999999,0.046,0.014899664425751339,0,2,796672,send_recv,1,8
98,0.043000000000000003,0.047,0.04533333333333334,0.046,0.0016996731711975933,0,2,804864,send_recv,1,8
99,0.044,0.079,0.056333333333333326,0.046,0.0160485374896143,0,2,813056,send_recv,1,8
100,0.045,0.048,0.046000000000000006,0.045,0.0014142135623730963,0,2,821248,send_recv,1,8
101,0.045,0.047,0.04633333333333334,0.047,0.0009428090415820641,0,2,829440,send_recv,1,8
102,0.046,0.056,0.05000000000000001,0.048,0.004320493798938574,0,2,837632,send_recv,1,8
103,0.046,0.08,0.057333333333333326,0.046,0.01602775370689508,0,2,845824,send_recv,1,8
104,0.044,0.079,0.056333333333333326,0.046,0.0160485374896143,0,2,854016,send_recv,1,8
105,0.046,0.052000000000000005,0.04866666666666667,0.048,0.0024944382578492965,0,2,862208,send_recv,1,8
106,0.045,0.046,0.04566666666666667,0.046,0.00047140452079103207,0,2,870400,send_recv,1,8
107,0.046,0.049,0.04733333333333334,0.047,0.0012472191289246482,0,2,878592,send_recv,1,8
108,0.046,0.051000000000000004,0.04766666666666667,0.046,0.0023570226039551605,0,2,886784,send_recv,1,8
109,0.046,0.077,0.057333333333333326,0.049,0.013960261060914615,0,2,894976,send_recv,1,8
110,0.047,0.057,0.05100000000000001,0.049,0.004320493798938574,0,2,903168,send_recv,1,8
111,0.045,0.05,0.04766666666666667,0.048,0.0020548046676563273,0,2,911360,send_recv,1,8
112,0.048,0.055,0.05166666666666667,0.052000000000000005,0.0028674417556808756,0,2,919552,send_recv,1,8
113,0.05,0.057,0.052666666666666674,0.051000000000000004,0.0030912061651652343,0,2,927744,send_recv,1,8
114,0.049,0.053,0.05133333333333334,0.052000000000000005,0.0016996731711975941,0,2,935936,send_recv,1,8
115,0.049,0.052000000000000005,0.05066666666666667,0.051000000000000004,0.0012472191289246482,0,2,944128,send_recv,1,8
116,0.049,0.051000000000000004,0.05000000000000001,0.05,0.0008164965809277268,0,2,952320,send_recv,1,8
117,0.05,0.052000000000000005,0.05066666666666667,0.05,0.0009428090415820641,0,2,960512,send_recv,1,8
118,0.05,0.052000000000000005,0.05100000000000001,0.051000000000000004,0.0008164965809277268,0,2,968704,send_recv,1,8
119,0.051000000000000004,0.052000000000000005,0.05133333333333334,0.051000000000000004,0.00047140452079103207,0,2,976896,send_recv,1,8
120,0.05,0.052000000000000005,0.05066666666666667,0.05,0.0009428090415820641,0,2,985088,send_recv,1,8
121,0.051000000000000004,0.055,0.05266666666666667,0.052000000000000005,0.0016996731711975933,0,2,993280,send_recv,1,8
122,0.051000000000000004,0.054,0.052333333333333336,0.052000000000000005,0.0012472191289246452,0,2,1001472,send_recv,1,8
123,0.052000000000000005,0.053,0.05266666666666667,0.053,0.0004714045207910288,0,2,1009664,send_recv,1,8
124,0.053,0.061,0.056999999999999995,0.057,0.0032659863237109047,0,2,1017856,send_recv,1,8
125,0.051000000000000004,0.056,0.05300000000000001,0.052000000000000005,0.0021602468994692853,0,2,1026048,send_recv,1,8
126,0.051000000000000004,0.054,0.05200000000000001,0.051000000000000004,0.001414213562373093,0,2,1034240,send_recv,1,8
127,0.051000000000000004,0.055,0.05233333333333334,0.051000000000000004,0.001885618083164125,0,2,1042432,send_recv,1,8
128,0.054,0.054,0.054,0.054,0.0,0,2,1048576,send_recv,1,8
129,0.055,0.057,0.056,0.056,0.0008164965809277268,0,2,1081344,send_recv,1,8
130,0.055,0.06,0.056999999999999995,0.056,0.0021602468994692853,0,2,1114112,send_recv,1,8
131,0.06,0.061,0.06066666666666667,0.061,0.00047140452079103207,0,2,1146880,send_recv,1,8
132,0.057,0.062,0.05933333333333333,0.059000000000000004,0.0020548046676563242,0,2,1179648,send_recv,1,8
133,0.061,0.068,0.06533333333333334,0.067,0.0030912061651652374,0,2,1212416,send_recv,1,8
134,0.061,0.066,0.06333333333333334,0.063,0.0020548046676563273,0,2,1245184,send_recv,1,8
135,0.066,0.068,0.06733333333333334,0.068,0.0009428090415820641,0,2,1277952,send_recv,1,8
136,0.063,0.069,0.06666666666666667,0.068,0.002624669291337273,0,2,1310720,send_recv,1,8
137,0.066,0.07,0.06766666666666667,0.067,0.0016996731711975965,0,2,1343488,send_recv,1,8
138,0.068,0.074,0.07033333333333334,0.069,0.0026246692913372664,0,2,1376256,send_recv,1,8
139,0.067,0.07,0.068,0.067,0.0014142135623730965,0,2,1409024,send_recv,1,8
140,0.067,0.069,0.06766666666666667,0.067,0.0009428090415820641,0,2,1441792,send_recv,1,8
141,0.07100000000000001,0.075,0.073,0.073,0.0016329931618554478,0,2,1474560,send_recv,1,8
142,0.07100000000000001,0.078,0.074,0.073,0.0029439202887759468,0,2,1507328,send_recv,1,8
143,0.07200000000000001,0.077,0.07433333333333333,0.074,0.002054804667656322,0,2,1540096,send_recv,1,8
144,0.075,0.079,0.07666666666666666,0.076,0.0016996731711975965,0,2,1572864,send_recv,1,8
145,0.075,0.084,0.07866666666666666,0.077,0.0038586123009300786,0,2,1605632,send_recv,1,8
146,0.076,0.077,0.07633333333333332,0.076,0.00047140452079103207,0,2,1638400,send_recv,1,8
147,0.078,0.083,0.08033333333333333,0.08,0.0020548046676563273,0,2,1671168,send_recv,1,8
148,0.078,0.08,0.079,0.079,0.0008164965809277268,0,2,1703936,send_recv,1,8
149,0.08,0.083,0.08166666666666667,0.082,0.0012472191289246482,0,2,1736704,send_recv,1,8
150,0.08,0.08600000000000001,0.083,0.083,0.00244948974278318,0,2,1769472,send_recv,1,8
151,0.083,0.089,0.085,0.083,0.002828427124746186,0,2,1802240,send_recv,1,8
152,0.081,0.092,0.08566666666666667,0.084,0.004642796092394704,0,2,1835008,send_recv,1,8
153,0.08600000000000001,0.094,0.08900000000000001,0.08700000000000001,0.003559026084010434,0,2,1867776,send_recv,1,8
154,0.084,0.09,0.08633333333333333,0.085,0.0026246692913372664,0,2,1900544,send_recv,1,8
155,0.08600000000000001,0.089,0.08733333333333333,0.08700000000000001,0.0012472191289246422,0,2,1933312,send_recv,1,8
156,0.08600000000000001,0.09,0.08766666666666667,0.08700000000000001,0.00169967317119759,0,2,1966080,send_recv,1,8
157,0.091,0.101,0.09566666666666668,0.095,0.0041096093353126546,0,2,1998848,send_recv,1,8
158,0.093,0.10200000000000001,0.09666666666666668,0.095,0.0038586123009300786,0,2,2031616,send_recv,1,8
159,0.092,0.096,0.09366666666666668,0.093,0.0016996731711975965,0,2,2064384,send_recv,1,8
160,0.07,0.07100000000000001,0.07066666666666667,0.07100000000000001,0.00047140452079103207,0,2,2097152,send_recv,1,8
161,0.074,0.075,0.07466666666666666,0.075,0.00047140452079103207,0,2,2129920,send_recv,1,8
162,0.075,0.075,0.075,0.075,0.0,0,2,2162688,send_recv,1,8
163,0.075,0.076,0.07533333333333332,0.075,0.00047140452079103207,0,2,2195456,send_recv,1,8
164,0.075,0.076,0.07566666666666666,0.076,0.00047140452079103207,0,2,2228224,send_recv,1,8
165,0.076,0.078,0.077,0.077,0.0008164965809277268,0,2,2260992,send_recv,1,8
166,0.076,0.078,0.077,0.077,0.0008164965809277268,0,2,2293760,send_recv,1,8
167,0.078,0.078,0.078,0.078,0.0,0,2,2326528,send_recv,1,8
168,0.078,0.08,0.079,0.079,0.0008164965809277268,0,2,2359296,send_recv,1,8
169,0.082,0.082,0.082,0.082,0.0,0,2,2392064,send_recv,1,8
170,0.081,0.08700000000000001,0.08333333333333333,0.082,0.002624669291337273,0,2,2424832,send_recv,1,8
171,0.081,0.083,0.082,0.082,0.0008164965809277268,0,2,2457600,send_recv,1,8
172,0.082,0.083,0.08266666666666667,0.083,0.00047140452079103207,0,2,2490368,send_recv,1,8
173,0.083,0.085,0.08366666666666667,0.083,0.0009428090415820641,0,2,2523136,send_recv,1,8
174,0.084,0.08600000000000001,0.08466666666666667,0.084,0.0009428090415820641,0,2,2555904,send_recv,1,8
175,0.085,0.08600000000000001,0.08533333333333333,0.085,0.00047140452079103207,0,2,2588672,send_recv,1,8
176,0.085,0.08600000000000001,0.08533333333333333,0.085,0.00047140452079103207,0,2,2621440,send_recv,1,8
177,0.088,0.089,0.08866666666666667,0.089,0.00047140452079103207,0,2,2654208,send_recv,1,8
178,0.088,0.09,0.08900000000000001,0.089,0.0008164965809277268,0,2,2686976,send_recv,1,8
179,0.089,0.094,0.09066666666666667,0.089,0.0023570226039551605,0,2,2719744,send_recv,1,8
180,0.089,0.09,0.08933333333333333,0.089,0.00047140452079103207,0,2,2752512,send_recv,1,8
181,0.09,0.092,0.09100000000000001,0.091,0.0008164965809277268,0,2,2785280,send_recv,1,8
182,0.091,0.092,0.09166666666666667,0.092,0.00047140452079103207,0,2,2818048,send_recv,1,8
183,0.091,0.093,0.09166666666666667,0.091,0.0009428090415820641,0,2,2850816,send_recv,1,8
184,0.091,0.092,0.09166666666666667,0.092,0.00047140452079103207,0,2,2883584,send_recv,1,8
185,0.096,0.097,0.09633333333333334,0.096,0.00047140452079103207,0,2,2916352,send_recv,1,8
186,0.096,0.097,0.09633333333333334,0.096,0.00047140452079103207,0,2,2949120,send_recv,1,8
187,0.096,0.10400000000000001,0.09933333333333334,0.098,0.003399346342395193,0,2,2981888,send_recv,1,8
188,0.097,0.098,0.09733333333333334,0.097,0.00047140452079103207,0,2,3014656,send_recv,1,8
189,0.098,0.098,0.09800000000000002,0.098,1.3877787807814457e-17,0,2,3047424,send_recv,1,8
190,0.098,0.10200000000000001,0.09966666666666668,0.099,0.0016996731711975965,0,2,3080192,send_recv,1,8
191,0.098,0.10200000000000001,0.09966666666666668,0.099,0.0016996731711975965,0,2,3112960,send_recv,1,8
192,0.099,0.1,0.09933333333333334,0.099,0.00047140452079103207,0,2,3145728,send_recv,1,8
193,0.10200000000000001,0.10400000000000001,0.10300000000000002,0.10300000000000001,0.0008164965809277268,0,2,3178496,send_recv,1,8
194,0.10200000000000001,0.10400000000000001,0.10300000000000002,0.10300000000000001,0.0008164965809277268,0,2,3211264,send_recv,1,8
195,0.10200000000000001,0.106,0.10400000000000002,0.10400000000000001,0.0016329931618554478,0,2,3244032,send_recv,1,8
196,0.10400000000000001,0.107,0.10533333333333333,0.105,0.0012472191289246432,0,2,3276800,send_recv,1,8
197,0.10400000000000001,0.107,0.10533333333333333,0.105,0.0012472191289246432,0,2,3309568,send_recv,1,8
198,0.105,0.106,0.10533333333333333,0.105,0.00047140452079103207,0,2,3342336,send_recv,1,8
199,0.106,0.107,0.10633333333333334,0.106,0.00047140452079103207,0,2,3375104,send_recv,1,8
200,0.106,0.108,0.107,0.107,0.0008164965809277268,0,2,3407872,send_recv,1,8
201,0.11,0.123,0.11499999999999999,0.112,0.005715476066494081,0,2,3440640,send_recv,1,8
202,0.11,0.111,0.11033333333333334,0.11,0.00047140452079103207,0,2,3473408,send_recv,1,8
203,0.11,0.112,0.111,0.111,0.0008164965809277268,0,2,3506176,send_recv,1,8
204,0.11,0.112,0.111,0.111,0.0008164965809277268,0,2,3538944,send_recv,1,8
205,0.111,0.113,0.112,0.112,0.0008164965809277268,0,2,3571712,send_recv,1,8
206,0.112,0.114,0.11266666666666668,0.112,0.0009428090415820641,0,2,3604480,send_recv,1,8
207,0.112,0.113,0.11266666666666668,0.113,0.00047140452079103207,0,2,3637248,send_recv,1,8
208,0.113,0.114,0.11333333333333334,0.113,0.00047140452079103207,0,2,3670016,send_recv,1,8
209,0.116,0.117,0.11666666666666668,0.117,0.00047140452079103207,0,2,3702784,send_recv,1,8
210,0.117,0.126,0.12,0.117,0.004242640687119282,0,2,3735552,send_recv,1,8
211,0.117,0.122,0.119,0.11800000000000001,0.0021602468994692823,0,2,3768320,send_recv,1,8
212,0.11800000000000001,0.11900000000000001,0.11866666666666668,0.11900000000000001,0.00047140452079103207,0,2,3801088,send_recv,1,8
213,0.11900000000000001,0.12,0.11933333333333333,0.11900000000000001,0.00047140452079102557,0,2,3833856,send_recv,1,8
214,0.11900000000000001,0.148,0.129,0.12,0.013441230102437297,0,2,3866624,send_recv,1,8
215,0.11900000000000001,0.125,0.121,0.11900000000000001,0.002828427124746186,0,2,3899392,send_recv,1,8
216,0.12,0.121,0.12033333333333333,0.12,0.00047140452079103207,0,2,3932160,send_recv,1,8
217,0.124,0.125,0.12466666666666666,0.125,0.00047140452079103207,0,2,3964928,send_recv,1,8
218,0.124,0.126,0.125,0.125,0.0008164965809277268,0,2,3997696,send_recv,1,8
219,0.125,0.126,0.12533333333333332,0.125,0.00047140452079103207,0,2,4030464,send_recv,1,8
220,0.126,0.129,0.127,0.126,0.0014142135623730965,0,2,4063232,send_recv,1,8
221,0.127,0.133,0.129,0.127,0.002828427124746193,0,2,4096000,send_recv,1,8
222,0.127,0.129,0.128,0.128,0.0008164965809277268,0,2,4128768,send_recv,1,8
223,0.128,0.132,0.12933333333333333,0.128,0.0018856180831641283,0,2,4161536,send_recv,1,8
224,0.128,0.129,0.12866666666666668,0.129,0.00047140452079103207,0,2,4194304,send_recv,1,8
225,0.131,0.133,0.132,0.132,0.0008164965809277268,0,2,4227072,send_recv,1,8
226,0.132,0.134,0.133,0.133,0.0008164965809277268,0,2,4259840,send_recv,1,8
227,0.133,0.14400000000000002,0.137,0.134,0.004966554808583784,0,2,4292608,send_recv,1,8
228,0.132,0.134,0.133,0.133,0.0008164965809277268,0,2,4325376,send_recv,1,8
229,0.135,0.135,0.135,0.135,0.0,0,2,4358144,send_recv,1,8
230,0.134,0.137,0.135,0.134,0.0014142135623730965,0,2,4390912,send_recv,1,8
231,0.135,0.147,0.139,0.135,0.005656854249492372,0,2,4423680,send_recv,1,8
232,0.135,0.137,0.13566666666666669,0.135,0.0009428090415820641,0,2,4456448,send_recv,1,8
233,0.139,0.14200000000000002,0.14,0.139,0.0014142135623730965,0,2,4489216,send_recv,1,8
234,0.14,0.14200000000000002,0.14100000000000001,0.14100000000000001,0.0008164965809277268,0,2,4521984,send_recv,1,8
235,0.139,0.14300000000000002,0.1406666666666667,0.14,0.0016996731711975965,0,2,4554752,send_recv,1,8
236,0.14,0.14200000000000002,0.1406666666666667,0.14,0.0009428090415820641,0,2,4587520,send_recv,1,8
237,0.14,0.14200000000000002,0.14100000000000001,0.14100000000000001,0.0008164965809277268,0,2,4620288,send_recv,1,8
238,0.14100000000000001,0.14400000000000002,0.1426666666666667,0.14300000000000002,0.0012472191289246482,0,2,4653056,send_recv,1,8
239,0.14100000000000001,0.14400000000000002,0.14233333333333334,0.14200000000000002,0.0012472191289246482,0,2,4685824,send_recv,1,8
240,0.14200000000000002,0.157,0.14800000000000002,0.145,0.006480740698407857,0,2,4718592,send_recv,1,8
241,0.145,0.161,0.15133333333333332,0.148,0.006944222218666559,0,2,4751360,send_recv,1,8
242,0.145,0.148,0.14666666666666664,0.147,0.0012472191289246482,0,2,4784128,send_recv,1,8
243,0.146,0.148,0.147,0.147,0.0008164965809277268,0,2,4816896,send_recv,1,8
244,0.147,0.149,0.14766666666666664,0.147,0.0009428090415820641,0,2,4849664,send_recv,1,8
245,0.147,0.15,0.14866666666666664,0.149,0.0012472191289246482,0,2,4882432,send_recv,1,8
246,0.149,0.151,0.14966666666666664,0.149,0.0009428090415820641,0,2,4915200,send_recv,1,8
247,0.149,0.151,0.15033333333333332,0.151,0.0009428090415820641,0,2,4947968,send_recv,1,8
248,0.149,0.151,0.15,0.15,0.0008164965809277268,0,2,4980736,send_recv,1,8
249,0.153,0.155,0.15433333333333332,0.155,0.0009428090415820641,0,2,5013504,send_recv,1,8
250,0.153,0.156,0.15433333333333332,0.154,0.0012472191289246482,0,2,5046272,send_recv,1,8
251,0.155,0.156,0.15566666666666665,0.156,0.00047140452079103207,0,2,5079040,send_recv,1,8
252,0.154,0.157,0.15566666666666665,0.156,0.0012472191289246482,0,2,5111808,send_recv,1,8
253,0.155,0.158,0.15633333333333332,0.156,0.0012472191289246482,0,2,5144576,send_recv,1,8
254,0.156,0.17200000000000001,0.16533333333333333,0.168,0.006798692684790386,0,2,5177344,send_recv,1,8
255,0.157,0.17300000000000001,0.16266666666666665,0.158,0.007318166133366723,0,2,5210112,send_recv,1,8
256,0.157,0.17300000000000001,0.16233333333333333,0.157,0.007542472332656513,0,2,5242880,send_recv,1,8
257,0.16,0.161,0.16066666666666665,0.161,0.00047140452079103207,0,2,5275648,send_recv,1,8
258,0.161,0.162,0.16166666666666665,0.162,0.00047140452079103207,0,2,5308416,send_recv,1,8
259,0.162,0.162,0.162,0.162,0.0,0,2,5341184,send_recv,1,8
260,0.16,0.163,0.16166666666666665,0.162,0.0012472191289246482,0,2,5373952,send_recv,1,8
261,0.161,0.165,0.16266666666666665,0.162,0.0016996731711975965,0,2,5406720,send_recv,1,8
262,0.163,0.165,0.16366666666666665,0.163,0.0009428090415820641,0,2,5439488,send_recv,1,8
263,0.163,0.165,0.164,0.164,0.0008164965809277268,0,2,5472256,send_recv,1,8
264,0.164,0.166,0.16466666666666666,0.164,0.0009428090415820641,0,2,5505024,send_recv,1,8
265,0.168,0.17,0.16866666666666666,0.168,0.0009428090415820641,0,2,5537792,send_recv,1,8
266,0.168,0.169,0.16833333333333333,0.168,0.00047140452079103207,0,2,5570560,send_recv,1,8
267,0.168,0.169,0.16833333333333333,0.168,0.00047140452079103207,0,2,5603328,send_recv,1,8
268,0.169,0.17,0.16933333333333334,0.169,0.00047140452079103207,0,2,5636096,send_recv,1,8
269,0.169,0.171,0.17,0.17,0.0008164965809277268,0,2,5668864,send_recv,1,8
270,0.17,0.17300000000000001,0.171,0.17,0.0014142135623730965,0,2,5701632,send_recv,1,8
271,0.17,0.17300000000000001,0.17133333333333334,0.171,0.0012472191289246482,0,2,5734400,send_recv,1,8
272,0.17200000000000001,0.17400000000000002,0.17300000000000001,0.17300000000000001,0.0008164965809277268,0,2,5767168,send_recv,1,8
