time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,time_stats.add.min,time_stats.add.max,time_stats.add.mean,time_stats.add.median,time_stats.add.std,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,num_tokens,num_tensor_parallel_workers
0.391,0.417,0.4046190476190476,0.405,0.0075180810018324095,0.17500000000000002,0.184,0.17989999999999998,0.1805,0.0026814175355583843,2.737,2.924,2.8411999999999997,2.8465,0.04885652464103434,0.155,0.162,0.15960000000000002,0.16,0.0018814887722226796,2.063,2.219,2.1529999999999996,2.1660000000000004,0.04094386400915279,0.17400000000000002,0.183,0.1795,0.181,0.0026362852652928076,11.074,11.868,11.5317,11.594000000000001,0.21504397224753832,0.47900000000000004,0.496,0.48919999999999997,0.49,0.0054184868736576255,5.425,5.763,5.62185,5.649,0.10408375233435826,0.105,0.106,0.1059,0.106,0.00030000000000000024,64,8,8192,22016,32768,True,3808,1
0.392,0.41600000000000004,0.40247619047619054,0.401,0.007048262518887013,0.176,0.187,0.17995,0.1795,0.002957617284234053,2.771,2.996,2.8666500000000004,2.8609999999999998,0.05626390939136738,0.156,0.162,0.1585,0.158,0.0020856653614614233,2.091,2.261,2.16685,2.1645000000000003,0.04453344248988616,0.17500000000000002,0.185,0.1793,0.1795,0.0027221315177632403,11.219,12.120000000000001,11.566249999999998,11.5125,0.23452801005423649,0.47900000000000004,0.496,0.4860500000000001,0.486,0.005219913792391588,5.493,5.859,5.65955,5.6530000000000005,0.10376583011762591,0.10400000000000001,0.106,0.10500000000000001,0.105,0.00031622776601683604,64,8,8192,22016,32768,True,3776,1
0.39,0.404,0.3970952380952381,0.397,0.0039146216980123095,0.17400000000000002,0.18,0.177,0.177,0.0018708286933869632,2.7720000000000002,2.888,2.8370999999999995,2.843,0.03502841703531572,0.155,0.16,0.15700000000000003,0.157,0.0015491933384829681,2.089,2.189,2.14445,2.141,0.029606544884535246,0.17300000000000001,0.18,0.17714999999999997,0.1775,0.002080264406271464,11.217,11.748000000000001,11.49235,11.485,0.16448047756496817,0.47300000000000003,0.487,0.47989999999999994,0.48,0.004121892769104969,5.492,5.7330000000000005,5.61485,5.63,0.07359570299956375,0.10300000000000001,0.10400000000000001,0.10370000000000001,0.10400000000000001,0.00045825756949558437,64,8,8192,22016,32768,True,3744,1
0.381,0.40700000000000003,0.3968095238095239,0.399,0.007731315711467589,0.17,0.18,0.177,0.178,0.003146426544510446,2.524,2.714,2.64825,2.6805000000000003,0.05192482546913381,0.152,0.159,0.15629999999999997,0.157,0.002238302928559941,2.066,2.224,2.16805,2.196,0.0430586518599921,0.171,0.18,0.17675,0.1775,0.0027906092524751557,10.832,11.614,11.2869,11.251000000000001,0.24219019385598586,0.466,0.487,0.47775000000000006,0.47700000000000004,0.006339361166552965,5.424,5.832,5.65085,5.633,0.12665317800987058,0.10200000000000001,0.10300000000000001,0.10270000000000001,0.10300000000000001,0.0004582575694955844,64,8,8192,22016,32768,True,3712,1
0.376,0.401,0.38985714285714285,0.391,0.007977860521681328,0.167,0.178,0.17360000000000003,0.17450000000000002,0.0033075670817082374,2.521,2.6830000000000003,2.62205,2.6265,0.054003217496738136,0.15,0.157,0.1535,0.154,0.0018303005217723144,2.063,2.196,2.1502,2.148,0.040091894442642606,0.168,0.177,0.17350000000000002,0.17300000000000001,0.0026551836094703416,10.821,11.455,11.193700000000002,11.158999999999999,0.21385020458255352,0.461,0.48,0.47214999999999996,0.47150000000000003,0.006397460433640835,5.3790000000000004,5.7410000000000005,5.60095,5.613,0.11746466489970515,0.101,0.10200000000000001,0.1015,0.1015,0.0005000000000000004,64,8,8192,22016,32768,True,3680,1
0.376,0.41000000000000003,0.39052380952380955,0.392,0.008021513024474508,0.168,0.183,0.1734,0.17350000000000002,0.003706750598570124,2.5260000000000002,2.859,2.64025,2.6445,0.0746785611805691,0.149,0.16,0.1528,0.153,0.0028213471959331795,2.086,2.347,2.1644,2.1695,0.06124573454535428,0.167,0.182,0.17275000000000001,0.17300000000000001,0.0035619517121937487,10.825000000000001,12.123000000000001,11.2832,11.299,0.3050207533922897,0.457,0.49,0.46835000000000004,0.468,0.007101232287427301,5.424,6.062,5.6539,5.651,0.14609616695861674,0.1,0.101,0.10085000000000002,0.101,0.00035707142142714284,64,8,8192,22016,32768,True,3648,1
0.372,0.391,0.3821904761904762,0.382,0.005720631397211894,0.166,0.17400000000000002,0.17015,0.17,0.002264398374844852,2.519,2.672,2.6017500000000005,2.5970000000000004,0.04621458103239715,0.146,0.153,0.1498,0.15,0.0019390719429665335,2.061,2.188,2.1318499999999996,2.1310000000000002,0.036130700242314705,0.166,0.17300000000000001,0.16969999999999996,0.17,0.0018466185312619404,10.823,11.409,11.150250000000003,11.142,0.17262875629512017,0.454,0.47200000000000003,0.46274999999999994,0.4625,0.004784088209889115,5.424,5.732,5.5847,5.5794999999999995,0.0845464960835161,0.099,0.099,0.099,0.099,0.0,64,8,8192,22016,32768,True,3616,1
0.367,0.392,0.38171428571428573,0.381,0.007185586479976745,0.165,0.17500000000000002,0.17005,0.1695,0.003138072656902644,2.5180000000000002,2.706,2.6162,2.6079999999999997,0.05840941704896568,0.145,0.153,0.14909999999999998,0.1495,0.0024269322199023217,2.059,2.209,2.1416500000000003,2.1305,0.0447171946794519,0.164,0.17400000000000002,0.17,0.1695,0.0028106938645110417,10.382,11.13,10.76315,10.753,0.23134676894220946,0.451,0.47100000000000003,0.46044999999999997,0.459,0.006127601488347628,5.421,5.787,5.598000000000001,5.561999999999999,0.11497477984323345,0.097,0.098,0.0973,0.097,0.00045825756949558437,64,8,8192,22016,32768,True,3584,1
0.36,0.383,0.37466666666666665,0.374,0.007363574011458181,0.163,0.17300000000000001,0.16765,0.1675,0.0028683619018526956,2.483,2.688,2.5921000000000003,2.6,0.06089080390338099,0.14300000000000002,0.151,0.14715,0.148,0.002495495942693549,2.031,2.199,2.1211999999999995,2.1270000000000002,0.046607510124442426,0.162,0.17200000000000001,0.16730000000000003,0.1675,0.002776688675382967,10.25,11.126,10.683900000000001,10.714500000000001,0.2518159844013081,0.444,0.465,0.45360000000000006,0.453,0.006382789358893184,5.354,5.779,5.5575,5.559,0.13035969469126565,0.096,0.097,0.09620000000000001,0.096,0.00040000000000000034,64,8,8192,22016,32768,True,3552,1
0.362,0.387,0.372047619047619,0.371,0.006586249676960046,0.163,0.171,0.16675,0.167,0.0025666125535421217,2.516,2.715,2.6024000000000003,2.6094999999999997,0.05163855149014156,0.14200000000000002,0.15,0.14584999999999998,0.146,0.0021041625412500727,2.072,2.221,2.1308499999999997,2.1355000000000004,0.03890408076281978,0.162,0.171,0.1665,0.167,0.0023769728648009446,10.371,11.14,10.709100000000001,10.7225,0.2091728710899193,0.443,0.463,0.45119999999999993,0.4505,0.005844655678480988,5.421,5.853,5.5927500000000006,5.589,0.11891924781127734,0.095,0.096,0.09535000000000002,0.095,0.00047696960070847325,64,8,8192,22016,32768,True,3520,1
0.358,0.382,0.36823809523809525,0.367,0.007223669835733891,0.159,0.171,0.16449999999999998,0.1635,0.0030248966924508376,2.484,2.725,2.5884499999999995,2.58,0.06077127199590283,0.14,0.149,0.14440000000000003,0.145,0.0025179356624028247,2.032,2.227,2.1177499999999996,2.1125,0.048173514507455266,0.159,0.17,0.16390000000000002,0.1635,0.0029816103031751174,10.245000000000001,11.25,10.6714,10.659,0.25460015710914247,0.437,0.46,0.4462,0.446,0.005988321968631953,5.355,5.857,5.558250000000001,5.557,0.1319650995528742,0.094,0.095,0.09415,0.094,0.0003570714214271428,64,8,8192,22016,32768,True,3488,1
0.358,0.378,0.36733333333333335,0.367,0.005962847939999445,0.161,0.168,0.16365,0.163,0.0023510635891017513,2.33,2.477,2.38565,2.3655,0.049580515326083444,0.14200000000000002,0.148,0.14505,0.145,0.0016271140095272878,1.864,1.984,1.9098499999999998,1.8995000000000002,0.040374837460973124,0.16,0.168,0.1632,0.1625,0.0025416530054277694,10.076,10.716000000000001,10.3157,10.217,0.22140033875312856,0.439,0.455,0.44560000000000005,0.443,0.005161395160225582,4.883,5.191,4.99915,4.9465,0.10265197270388911,0.096,0.097,0.0965,0.0965,0.0005000000000000004,64,8,8192,22016,32768,True,3456,1
0.34800000000000003,0.371,0.3610952380952381,0.362,0.006618191105939687,0.157,0.165,0.16135,0.162,0.0025548972582082456,2.294,2.446,2.3815999999999997,2.3805,0.05055333816871046,0.139,0.146,0.14300000000000002,0.14300000000000002,0.002190890230020656,1.837,1.955,1.90625,1.904,0.039331761974261956,0.156,0.164,0.1608,0.1605,0.0025219040425837006,9.922,10.556000000000001,10.2907,10.314,0.21277878183691146,0.429,0.446,0.4388500000000001,0.439,0.005534211777660849,4.7860000000000005,5.112,4.97995,4.981,0.10354587147733128,0.095,0.096,0.09509999999999999,0.095,0.00030000000000000024,64,8,8192,22016,32768,True,3424,1
0.353,0.368,0.3608571428571429,0.36,0.004683158420245432,0.158,0.164,0.1612,0.161,0.0017776388834631193,2.324,2.443,2.39195,2.395,0.029295861482468866,0.14,0.145,0.14265,0.14250000000000002,0.0015898113095584618,1.874,1.933,1.9141000000000001,1.922,0.01951384124153928,0.157,0.163,0.16065,0.161,0.0018241436346954716,10.054,10.445,10.33465,10.3775,0.11793823595424857,0.43,0.443,0.43810000000000004,0.4385,0.004158124577258362,4.876,5.075,5.0185,5.0305,0.059646877537721896,0.094,0.095,0.09410000000000002,0.094,0.00030000000000000024,64,8,8192,22016,32768,True,3392,1
0.34900000000000003,0.365,0.3561428571428572,0.355,0.004410870924536916,0.157,0.163,0.15985,0.16,0.0018781639970992968,2.323,2.437,2.384099999999999,2.3775,0.03898961400167998,0.138,0.145,0.14090000000000003,0.14100000000000001,0.0017860571099491734,1.859,1.95,1.90905,1.9025,0.030287745046470516,0.156,0.162,0.15914999999999999,0.159,0.001710993863226869,10.049,10.523,10.3049,10.257,0.15621168330185817,0.428,0.44,0.43384999999999996,0.4325,0.0036643553321150536,4.883,5.1000000000000005,4.995749999999999,4.969,0.06937065301696385,0.093,0.093,0.093,0.093,0.0,64,8,8192,22016,32768,True,3360,1
0.343,0.355,0.34657142857142864,0.34600000000000003,0.0029692299558323515,0.154,0.16,0.15585,0.156,0.0013143439428094927,2.287,2.399,2.31365,2.319,0.028005847603670215,0.134,0.14,0.13670000000000002,0.1365,0.0013076696830622032,1.83,1.922,1.85265,1.8575,0.023000597818317686,0.153,0.159,0.15514999999999995,0.155,0.0013883443376914834,9.673,10.043000000000001,9.77,9.8035,0.09166842422557513,0.417,0.425,0.42025000000000007,0.421,0.002094636006565343,4.821,4.962,4.862700000000001,4.882,0.03741537117282137,0.091,0.091,0.091,0.091,0.0,64,8,8192,22016,32768,True,3328,1
0.338,0.353,0.34376190476190477,0.34400000000000003,0.003714896164731823,0.153,0.158,0.15475,0.155,0.0013738631664034098,2.308,2.3930000000000002,2.3303000000000003,2.337,0.021391820866864083,0.134,0.137,0.13565,0.1355,0.0010618380290797658,1.848,1.9160000000000001,1.86605,1.872,0.017249565211911896,0.152,0.157,0.1539,0.154,0.0012206555615733713,9.728,10.03,9.815999999999999,9.851500000000001,0.08465400167741635,0.41500000000000004,0.424,0.4184,0.419,0.0023537204591879478,4.831,4.948,4.87025,4.891500000000001,0.035109649670710244,0.09,0.091,0.0903,0.09,0.0004582575694955844,64,8,8192,22016,32768,True,3296,1
0.333,0.34400000000000003,0.3403333333333333,0.341,0.002455961325376693,0.15,0.154,0.1526,0.153,0.0011135528725660054,2.262,2.347,2.3158499999999997,2.318,0.023182482610799037,0.132,0.135,0.1339,0.134,0.001044030650891056,1.811,1.879,1.8562499999999997,1.857,0.019671997864985677,0.149,0.154,0.1521,0.152,0.0012609520212918503,9.56,9.922,9.7899,9.798,0.09745506656916292,0.40900000000000003,0.418,0.4146500000000001,0.41500000000000004,0.0023722352328552835,4.763,4.944,4.8736500000000005,4.882,0.04615980394239129,0.089,0.09,0.08904999999999999,0.089,0.00021794494717703385,64,8,8192,22016,32768,True,3264,1
0.331,0.341,0.33457142857142863,0.334,0.0026108095546424404,0.148,0.151,0.1497,0.1495,0.0009000000000000007,2.2600000000000002,2.317,2.294949999999999,2.2880000000000003,0.017537032246078457,0.13,0.134,0.13205,0.132,0.0013592277219068199,1.809,1.855,1.8376000000000001,1.8325,0.013828955130450035,0.147,0.15,0.14905,0.149,0.0008046738469715547,9.559000000000001,9.799,9.696749999999998,9.6785,0.07476688772444633,0.403,0.41000000000000003,0.40664999999999996,0.406,0.001930673457630784,4.7620000000000005,4.882,4.83325,4.821,0.035753146714660025,0.08700000000000001,0.088,0.08775000000000001,0.088,0.00043301270189221366,64,8,8192,22016,32768,True,3232,1
0.332,0.34,0.3371428571428572,0.338,0.0023961420238874545,0.149,0.152,0.15069999999999997,0.151,0.000900000000000001,2.317,2.374,2.3453500000000003,2.347,0.018238078297890935,0.13,0.134,0.13205000000000003,0.132,0.0009205976319760993,1.855,1.9000000000000001,1.8773999999999997,1.879,0.014589036979869515,0.149,0.151,0.15009999999999996,0.15,0.0007681145747868614,9.349,9.57,9.458400000000001,9.466000000000001,0.06984153492013191,0.406,0.41100000000000003,0.40925,0.41000000000000003,0.0014790199457749053,4.881,4.965,4.932250000000001,4.944,0.0299380610594609,0.08700000000000001,0.08700000000000001,0.087,0.08700000000000001,1.3877787807814457e-17,64,8,8192,22016,32768,True,3200,1
0.329,0.338,0.3338095238095239,0.334,0.002195646073028288,0.148,0.151,0.14975,0.15,0.0007664854858377953,2.316,2.366,2.3561,2.364,0.016142800252744297,0.129,0.133,0.13090000000000002,0.131,0.000994987437106621,1.855,1.8940000000000001,1.8866,1.893,0.01278436545159754,0.147,0.15,0.14914999999999998,0.149,0.0009630680142129121,9.346,9.557,9.512299999999998,9.549,0.0661612424308974,0.403,0.40900000000000003,0.40700000000000003,0.40800000000000003,0.0017320508075688791,4.88,4.953,4.936449999999999,4.9510000000000005,0.026354269103885403,0.085,0.08600000000000001,0.08515,0.085,0.00035707142142714284,64,8,8192,22016,32768,True,3168,1
0.317,0.333,0.3280952380952381,0.328,0.0042415716079320705,0.14300000000000002,0.15,0.148,0.148,0.0015811388300841869,2.234,2.365,2.32885,2.3365,0.03261023612303351,0.126,0.131,0.12874999999999998,0.129,0.0012599603168354165,1.79,1.8960000000000001,1.8648500000000001,1.8725,0.02638991284563101,0.14300000000000002,0.149,0.14740000000000003,0.1475,0.0015297058540778299,9.093,9.57,9.402899999999999,9.4115,0.13033836733671325,0.39,0.405,0.40090000000000003,0.4015,0.0034190641994557547,4.706,4.955,4.897899999999999,4.894,0.06335921401027632,0.084,0.085,0.08410000000000002,0.084,0.00030000000000000024,64,8,8192,22016,32768,True,3136,1
0.325,0.332,0.3281428571428571,0.329,0.0019829202679673362,0.146,0.15,0.1477,0.148,0.0010049875621120899,2.316,2.394,2.3486,2.3515,0.01812015452472751,0.127,0.129,0.12780000000000002,0.128,0.0006000000000000005,1.853,1.9160000000000001,1.87975,1.8815,0.01477793963988219,0.145,0.149,0.14674999999999996,0.147,0.0008874119674649432,9.34,9.661,9.47485,9.489,0.07673804467146644,0.395,0.402,0.39745,0.398,0.0018020821290940115,4.881,5.011,4.933600000000001,4.945,0.0317039429724443,0.083,0.084,0.08330000000000001,0.083,0.0004582575694955844,64,8,8192,22016,32768,True,3104,1
0.326,0.334,0.3306190476190477,0.331,0.00217071834667457,0.148,0.15,0.14905,0.149,0.0007399324293474377,2.1430000000000002,2.195,2.1747,2.1710000000000003,0.015427572718998805,0.129,0.132,0.13040000000000004,0.1305,0.0010198039027185578,1.8960000000000001,1.939,1.9222499999999996,1.922,0.012525474042925467,0.147,0.149,0.14825000000000002,0.148,0.0007664854858377951,9.331,9.529,9.44815,9.452,0.06221034881753992,0.396,0.402,0.39935000000000004,0.4,0.001620956507744734,5.002,5.078,5.0496500000000015,5.067,0.02908827083207261,0.082,0.082,0.08200000000000002,0.082,1.3877787807814457e-17,64,8,8192,22016,32768,True,3072,1
0.322,0.329,0.325952380952381,0.327,0.0021925456063278757,0.146,0.149,0.14714999999999995,0.147,0.0009630680142129121,2.158,2.193,2.17195,2.169,0.013492497915508415,0.127,0.13,0.12885000000000002,0.129,0.0009630680142129119,1.9000000000000001,1.926,1.9142,1.9205,0.010961751684835715,0.145,0.147,0.14634999999999998,0.1465,0.0007262919523166982,9.292,9.471,9.4069,9.4485,0.06105808709745174,0.39,0.399,0.39599999999999996,0.3965,0.0020248456731316606,4.926,5.069,5.033250000000001,5.052,0.0391955035686493,0.081,0.082,0.08175000000000002,0.082,0.0004330127018922197,64,8,8192,22016,32768,True,3040,1
0.317,0.327,0.32366666666666666,0.324,0.002494438257849296,0.14200000000000002,0.146,0.1446,0.145,0.0010677078252031218,2.117,2.173,2.1627,2.1710000000000003,0.017294796905428015,0.125,0.13,0.1278,0.128,0.0011661903789690613,1.872,1.922,1.9137499999999998,1.921,0.015581639836679569,0.14100000000000001,0.145,0.14375000000000004,0.14400000000000002,0.0008874119674649392,9.21,9.450000000000001,9.411550000000002,9.447500000000002,0.07665603368293979,0.384,0.391,0.38895,0.39,0.0022242976419535243,4.939,5.067,5.04935,5.066,0.03985633575731717,0.08,0.081,0.08055000000000001,0.081,0.0004974937185533104,64,8,8192,22016,32768,True,3008,1
0.307,0.32,0.31285714285714283,0.313,0.00361591342982279,0.137,0.14300000000000002,0.1401,0.14,0.0016401219466856739,2.056,2.164,2.1076000000000006,2.1095,0.029774821577970893,0.12,0.128,0.12395,0.124,0.0019098429254784295,1.808,1.9040000000000001,1.8602000000000003,1.8575,0.025974217986303297,0.137,0.14200000000000002,0.1395,0.139,0.0014317821063276365,8.894,9.361,9.136650000000001,9.113,0.13196638776597627,0.374,0.386,0.37970000000000004,0.379,0.003241913015489468,4.759,5.005,4.89975,4.8790000000000004,0.0675002777772062,0.079,0.08,0.07915,0.079,0.0003570714214271428,64,8,8192,22016,32768,True,2976,1
0.309,0.324,0.31861904761904764,0.32,0.004423704442854706,0.14,0.146,0.14325000000000002,0.14400000000000002,0.0016992645467966364,2.117,2.229,2.18295,2.1955,0.035080585798985695,0.123,0.128,0.12564999999999998,0.126,0.0012757350822173083,1.647,1.734,1.6974,1.704,0.026501698058803695,0.139,0.145,0.14219999999999997,0.14200000000000002,0.001661324772583612,8.754,9.215,9.002349999999998,8.9835,0.14541948803375698,0.379,0.391,0.38525,0.385,0.003686122624113314,4.327,4.558,4.4524,4.452999999999999,0.06818900204578457,0.082,0.082,0.08200000000000002,0.082,1.3877787807814457e-17,64,8,8192,22016,32768,True,2944,1
