time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,time_stats.add.min,time_stats.add.max,time_stats.add.mean,time_stats.add.median,time_stats.add.std,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,num_tokens,num_tensor_parallel_workers
0.215,0.23900000000000002,0.23038095238095238,0.234,0.008032530233376871,0.095,0.105,0.1022,0.105,0.0037094473981982797,1.711,1.9120000000000001,1.8573500000000003,1.911,0.07117743673384144,0.138,0.151,0.147,0.149,0.0038209946349085514,0.5710000000000001,0.612,0.6004500000000002,0.611,0.014877751846297202,0.095,0.105,0.10210000000000001,0.10400000000000001,0.0030805843601498743,3.016,3.369,3.2794499999999998,3.3655,0.12552429047797878,0.248,0.267,0.26160000000000005,0.266,0.006651315659326362,1.428,1.605,1.5604500000000001,1.604,0.0642545523679062,0.055,0.055,0.05500000000000001,0.055,6.938893903907228e-18,32,32,4096,11008,32768,True,4096,1
0.215,0.23900000000000002,0.23085714285714284,0.23500000000000001,0.007179903927502328,0.095,0.105,0.10225000000000002,0.10400000000000001,0.0032384409829422545,1.713,1.9080000000000001,1.8524500000000004,1.8865,0.06946112221955533,0.139,0.151,0.147,0.1485,0.003860051813123749,0.5730000000000001,0.609,0.5971,0.603,0.013721880337621355,0.095,0.105,0.10205000000000002,0.10400000000000001,0.0033834154341434337,3.0180000000000002,3.363,3.26845,3.3240000000000003,0.12700687973491828,0.248,0.267,0.26135,0.2645,0.006739992581598297,1.427,1.605,1.5607,1.585,0.05956685319873799,0.055,0.055,0.05500000000000001,0.055,6.938893903907228e-18,32,32,4096,11008,32768,True,4096,1
0.214,0.23800000000000002,0.228,0.233,0.009081640296564856,0.095,0.105,0.1015,0.10400000000000001,0.004092676385936225,1.709,1.922,1.85195,1.9015,0.08439696380794748,0.137,0.15,0.14545,0.1475,0.004259988262894621,0.556,0.601,0.5847,0.594,0.017816004041310687,0.095,0.10400000000000001,0.10120000000000003,0.10300000000000001,0.0034000000000000033,3.0140000000000002,3.387,3.27545,3.3605,0.14759487626608178,0.246,0.266,0.2593,0.2635,0.0074236109811869925,1.431,1.61,1.5559,1.599,0.07175715992150192,0.054,0.055,0.0548,0.055,0.0004000000000000004,32,32,4096,11008,32768,True,4064,1
0.213,0.23700000000000002,0.22804761904761908,0.233,0.007822289218430891,0.093,0.105,0.10095000000000003,0.10250000000000001,0.0036397115270306816,1.704,1.9080000000000001,1.8512,1.8860000000000001,0.07236062465180912,0.138,0.148,0.1449,0.147,0.003534119409414449,0.551,0.595,0.5816999999999999,0.592,0.01614341971206841,0.094,0.10300000000000001,0.10055,0.10200000000000001,0.003138072656902644,3.0060000000000002,3.365,3.2677500000000004,3.3425000000000002,0.12763419408606771,0.244,0.263,0.25780000000000003,0.26,0.006446704584514485,1.427,1.605,1.55775,1.5845,0.06366621945741713,0.054,0.055,0.05415,0.054,0.0003570714214271428,32,32,4096,11008,32768,True,4032,1
0.226,0.234,0.23104761904761906,0.231,0.0017313960916855104,0.10200000000000001,0.10300000000000001,0.10270000000000001,0.10300000000000001,0.00045825756949558437,1.887,1.9120000000000001,1.9050999999999996,1.9100000000000001,0.009353608929178098,0.145,0.149,0.14589999999999997,0.146,0.0009949874371066208,0.589,0.597,0.59475,0.596,0.002772634126602357,0.101,0.10300000000000001,0.10190000000000002,0.10200000000000001,0.000538516480713451,3.3240000000000003,3.367,3.3561,3.3655,0.016834191397272352,0.258,0.261,0.25965,0.26,0.0010136567466356656,1.584,1.605,1.5989000000000002,1.604,0.008613361713059538,0.053,0.054,0.05395000000000001,0.054,0.00021794494717703385,32,32,4096,11008,32768,True,4000,1
0.228,0.23600000000000002,0.23138095238095238,0.231,0.0022567610687757706,0.101,0.10400000000000001,0.10220000000000003,0.10200000000000001,0.000979795897113272,1.837,1.885,1.8531000000000002,1.846,0.016096272860510283,0.14300000000000002,0.146,0.14450000000000002,0.14450000000000002,0.0010246950765959485,0.588,0.604,0.59355,0.5905,0.005342986056504364,0.1,0.10300000000000001,0.10130000000000002,0.101,0.0007810249675906662,3.253,3.338,3.2856,3.2720000000000002,0.02822481177970899,0.255,0.261,0.2578,0.258,0.0015684387141358135,1.587,1.6280000000000001,1.6055000000000004,1.6035,0.013462912017836271,0.053,0.054,0.053200000000000004,0.053,0.0004000000000000003,32,32,4096,11008,32768,True,3968,1
0.222,0.232,0.22714285714285717,0.227,0.0024550378580286197,0.1,0.10200000000000001,0.10140000000000002,0.10200000000000001,0.0007348469228349541,1.815,1.861,1.8486,1.858,0.014492756811593866,0.14,0.145,0.14275000000000002,0.14300000000000002,0.0014097872179871633,0.581,0.597,0.5925,0.5954999999999999,0.004738143096192858,0.098,0.101,0.10010000000000001,0.1,0.0009433981132056613,3.216,3.299,3.2763999999999998,3.293,0.023264565330132395,0.252,0.257,0.25514999999999993,0.256,0.0013883443376914834,1.568,1.609,1.5987000000000002,1.607,0.012954149914216687,0.053,0.053,0.053000000000000005,0.053,6.938893903907228e-18,32,32,4096,11008,32768,True,3936,1
0.223,0.23,0.22671428571428576,0.226,0.002096320066957634,0.1,0.10200000000000001,0.10095000000000003,0.101,0.0008645808232895299,1.823,1.868,1.8475000000000001,1.845,0.01641797795101457,0.14,0.14300000000000002,0.1419,0.14200000000000002,0.0007681145747868615,0.584,0.598,0.5917,0.591,0.00530188645672463,0.098,0.101,0.0999,0.1,0.0008888194417315598,3.233,3.3120000000000003,3.2783,3.273,0.029494236725163804,0.251,0.256,0.2539,0.254,0.0017291616465790597,1.582,1.623,1.6059,1.603,0.015620179256333782,0.052000000000000005,0.053,0.052550000000000006,0.053,0.0004974937185533069,32,32,4096,11008,32768,True,3904,1
0.223,0.228,0.225047619047619,0.225,0.0012140522651411403,0.099,0.101,0.10005000000000001,0.1,0.00038405728739343076,1.846,1.87,1.8494500000000003,1.847,0.00659147176281597,0.14,0.14300000000000002,0.14120000000000005,0.14100000000000001,0.000979795897113272,0.598,0.607,0.5999,0.599,0.002278157149978906,0.099,0.1,0.09915,0.099,0.00035707142142714284,3.271,3.315,3.277,3.274,0.011058933040759403,0.25,0.253,0.25120000000000003,0.251,0.0006000000000000005,1.602,1.622,1.6034000000000002,1.602,0.004294182110716785,0.052000000000000005,0.052000000000000005,0.05200000000000001,0.052000000000000005,6.938893903907228e-18,32,32,4096,11008,32768,True,3872,1
0.22,0.227,0.22414285714285717,0.224,0.0016983385238216213,0.099,0.1,0.0993,0.099,0.00045825756949558437,1.7850000000000001,1.809,1.7958999999999996,1.794,0.007381734213584204,0.14,0.14300000000000002,0.14090000000000003,0.14100000000000001,0.0008306623862918082,0.54,0.548,0.5443000000000001,0.544,0.0020760539492026713,0.098,0.1,0.09895000000000001,0.099,0.0005894913061275802,3.16,3.1990000000000003,3.17955,3.176,0.011918368176893977,0.249,0.253,0.2506,0.25,0.0010198039027185578,1.45,1.47,1.45905,1.457,0.006160154218848749,0.053,0.053,0.053000000000000005,0.053,6.938893903907228e-18,32,32,4096,11008,32768,True,3840,1
