,time_stats.send_recv.min,time_stats.send_recv.max,time_stats.send_recv.mean,time_stats.send_recv.median,time_stats.send_recv.std,n_embd,num_tokens,rank,num_tensor_parallel_workers
0,0.028672000393271446,0.035840000957250595,0.031744000315666196,0.031231999397277832,0.002289733634416331,4096,0,0,1
1,0.028672000393271446,10.82367992401123,1.1151359919458628,0.032255999743938446,3.2361952469649844,4096,0,0,2
2,0.028672000393271446,0.03174399957060814,0.0300032002851367,0.02969600073993206,0.0010291068520979678,4096,0,0,4
3,0.02969600073993206,0.6594560146331787,0.10188800133764744,0.03635199926793575,0.18614464420442045,4096,0,0,8
4,0.02969600073993206,0.03379200026392937,0.030617600306868553,0.02969600073993206,0.0014077669984376006,4096,1,0,1
5,0.027648000046610832,0.03174399957060814,0.029593600332736968,0.02969600073993206,0.0010690871775278993,4096,1,0,2
6,0.02969600073993206,0.03174399957060814,0.030412800051271914,0.030207999981939793,0.0007997690028580863,4096,1,0,4
7,0.028672000393271446,0.03276799991726875,0.0300032002851367,0.02969600073993206,0.0012993100313403907,4096,1,0,8
8,0.02969600073993206,0.03379200026392937,0.030515200272202492,0.02969600073993206,0.0012789753072224557,4096,2,0,1
9,0.028672000393271446,0.03481600061058998,0.0307200001552701,0.030207999981939793,0.0019429033649596896,4096,2,0,2
10,0.028672000393271446,0.03379200026392937,0.03010560031980276,0.02969600073993206,0.0013890209916605895,4096,2,0,4
11,0.02969600073993206,0.03276799991726875,0.03020800054073334,0.02969600073993206,0.001049287386553485,4096,2,0,8
12,0.027648000046610832,0.030719999223947525,0.029491200298070907,0.02969600073993206,0.0008927022930648857,4096,3,0,1
13,0.028672000393271446,0.03788800165057182,0.030515200458467007,0.02969600073993206,0.0027400375145627633,4096,3,0,2
14,0.027648000046610832,0.03276799991726875,0.029593600519001485,0.02969600073993206,0.0012499512451634805,4096,3,0,4
15,0.027648000046610832,0.03276799991726875,0.02938880044966936,0.029184000566601753,0.0012993102955749605,4096,3,0,8
