,time_stats.all_reduce.min,time_stats.all_reduce.max,time_stats.all_reduce.mean,time_stats.all_reduce.median,time_stats.all_reduce.std,rank,num_workers,n_embd,num_tokens
0,0.048128001391887665,0.060416001826524734,0.05242879986763001,0.05222399905323982,0.0035115887715463897,0,2,4096,0
1,0.055296000093221664,0.07168000191450119,0.059801600873470306,0.0578560009598732,0.0049152002514650656,0,2,4096,1
2,0.05632000043988228,0.06656000018119812,0.05969920083880424,0.058880001306533813,0.002787462331437031,0,2,4096,2
3,0.053247999399900436,0.05939200147986412,0.05560320019721985,0.055296000093221664,0.0016543231887990813,0,2,4096,3
4,0.05427199974656105,0.08396799862384796,0.05928960032761097,0.05580800026655197,0.008424850285716304,0,2,4096,4
5,0.055296000093221664,0.06860800087451935,0.058060800284147264,0.05632000043988228,0.003940737329300877,0,2,4096,5
6,0.055296000093221664,0.06758400052785873,0.05877760052680969,0.05632000043988228,0.004538064946766888,0,2,4096,6
7,0.05427199974656105,0.060416001826524734,0.056627200543880464,0.05632000043988228,0.001716537373607278,0,2,4096,7
8,0.055296000093221664,0.08191999793052673,0.05980160012841225,0.05734400078654289,0.007720171501276504,0,2,4096,8
9,0.062463998794555664,0.07168000191450119,0.06594559997320175,0.0655359998345375,0.0024746086531353953,0,2,4096,9
10,0.055296000093221664,0.07168000191450119,0.058060800284147264,0.05580800026655197,0.004911999331372811,0,2,4096,10
11,0.055296000093221664,0.06143999844789505,0.057344000414013864,0.056832000613212585,0.0019961433931695444,0,2,4096,11
12,0.05427199974656105,0.0655359998345375,0.05826559998095036,0.05632000043988228,0.003843752516413735,0,2,4096,12
13,0.055296000093221664,0.0655359998345375,0.05765120051801205,0.05632000043988228,0.002969600016187023,0,2,4096,13
14,0.05427199974656105,0.06656000018119812,0.057548800483345985,0.05632000043988228,0.003231689545322063,0,2,4096,14
15,0.062463998794555664,0.0727040022611618,0.06543359979987144,0.06451199948787689,0.0030186307507811534,0,2,4096,15
16,0.060416001826524734,0.0798719972372055,0.06737920008599758,0.0655359998345375,0.005217377462564584,0,2,4096,16
17,0.062463998794555664,0.07475200295448303,0.06594559997320175,0.06399999931454659,0.004049659213290785,0,2,4096,17
18,0.062463998794555664,0.06860800087451935,0.06451199948787689,0.06399999931454659,0.002048000693321228,0,2,4096,18
19,0.05632000043988228,0.05939200147986412,0.0578560009598732,0.0578560009598732,0.0008255754729124936,0,2,4096,19
20,0.05734400078654289,0.06451199948787689,0.059801600873470306,0.05939200147986412,0.0019536669352871435,0,2,4096,20
21,0.058368001133203506,0.06451199948787689,0.059801600873470306,0.058880001306533813,0.0020066213078423043,0,2,4096,21
22,0.058368001133203506,0.062463998794555664,0.0599040012806654,0.05939200147986412,0.0010492872047781203,0,2,4096,22
23,0.05939200147986412,0.062463998794555664,0.061132800206542014,0.06092800013720989,0.0010291059439316423,0,2,4096,23
24,0.06451199948787689,0.07782399654388428,0.07014400064945221,0.06963200122117996,0.0046532889031958,0,2,4096,24
25,0.06451199948787689,0.07680000364780426,0.06727680042386056,0.0655359998345375,0.003777714788409786,0,2,4096,25
26,0.06348799914121628,0.07680000364780426,0.06809600070118904,0.0655359998345375,0.004350495329821317,0,2,4096,26
