,time_stats.send_recv.min,time_stats.send_recv.max,time_stats.send_recv.mean,time_stats.send_recv.median,time_stats.send_recv.std,n_embd,num_tokens,rank,num_tensor_parallel_workers
0,0.07577600330114365,0.09728000313043594,0.08335359916090965,0.08038399741053581,0.006856979537897943,4096,0,0,1
1,0.0655359998345375,0.11878400295972824,0.08130559921264649,0.08089599758386612,0.014548010220417842,4096,0,0,2
2,0.07577600330114365,0.11264000087976456,0.08775679916143417,0.08499199897050858,0.011576636429573336,4096,0,0,4
3,0.07372800260782242,0.13516800105571747,0.08949760049581527,0.0798719972372055,0.0200306543724737,4096,0,0,8
4,0.08089599758386612,0.19660800695419312,0.09820160046219825,0.08806400001049042,0.033129053261467784,4096,1,0,1
5,0.07884799689054489,0.0942080020904541,0.08335359841585159,0.08089599758386612,0.004697026078017947,4096,1,0,2
6,0.08396799862384796,0.12185599654912949,0.09297920018434525,0.08960000053048134,0.010166003859638378,4096,1,0,4
7,0.0655359998345375,0.14233599603176117,0.09185279831290245,0.08243199810385704,0.021804468506467334,4096,1,0,8
8,0.07782399654388428,0.12083200365304947,0.092569600045681,0.0870399996638298,0.013123191828619492,4096,2,0,1
9,0.07168000191450119,0.12083200365304947,0.0944128006696701,0.08857600018382072,0.015915214523826462,4096,2,0,2
10,0.07168000191450119,0.12492799758911133,0.0920575998723507,0.08857600018382072,0.013998869813700394,4096,2,0,4
11,0.08191999793052673,0.1085439994931221,0.08816639930009842,0.08601599931716919,0.007558896385106923,4096,2,0,8
12,0.07475200295448303,0.14336000382900238,0.0932864010334015,0.08908800035715103,0.017703358890076838,4096,3,0,1
13,0.0798719972372055,0.130048006772995,0.09646080061793327,0.09062400087714195,0.016484811165502374,4096,3,0,2
14,0.07782399654388428,0.17510400712490082,0.10209280028939247,0.09164800122380257,0.02672640245935932,4096,3,0,4
15,0.07782399654388428,0.14847999811172485,0.09738240018486977,0.09113600105047226,0.01990067027188303,4096,3,0,8
16,0.09523200243711472,0.13926400244235992,0.11397120133042335,0.11315200105309486,0.010147938365622418,4096,4,0,1
17,0.09830400347709656,0.14336000382900238,0.11376639977097511,0.1080319993197918,0.013180991890020382,4096,4,0,2
18,0.08089599758386612,0.13619199395179749,0.09932800009846687,0.0942080020904541,0.014225860918244692,4096,4,0,4
19,0.07372800260782242,0.13312000036239624,0.09441280141472816,0.09164800122380257,0.014231757836502712,4096,4,0,8
20,0.08806400001049042,0.1454080045223236,0.10670079961419106,0.10342399775981903,0.014392939720804255,4096,5,0,1
21,0.08601599931716919,0.1382399946451187,0.099532800167799,0.09523200243711472,0.013575627573519768,4096,5,0,2
22,0.07475200295448303,0.13926400244235992,0.09615360200405121,0.0936960019171238,0.015444758184547302,4096,5,0,4
