,schedule_mean,sampler_launch_mean,sampler_e2e_mean,prepare_inputs_launch_mean,prepare_inputs_e2e_mean,model_execution_launch_mean,model_execution_e2e_mean,process_model_outputs_mean,schedule_median,sampler_launch_median,sampler_e2e_median,prepare_inputs_launch_median,prepare_inputs_e2e_median,model_execution_launch_median,model_execution_e2e_median,process_model_outputs_median,model_name,batch_size,tensor_parallel_degree,ray_comm_time_mean
11,1.7232157872739242,1.3638218471301142,1.410505129841336,1.670505549235825,1.7213894269423702,0.13267504574175468,1.7803954226046539,1.9446790384466361,1.7842527372750259,1.08004156409251,1.1263693997825983,1.3620618297645117,1.4119893760513889,0.09546445659720001,1.3593404275072398,1.9758520578226955,meta-llama/Llama-2-70b-hf,112,4,6.795195074975273
12,1.965362039130286,1.4852811171508886,1.5321061112786956,1.7864899822960958,1.837561735907174,0.12887568305939665,1.843294974945276,2.1373488126879994,2.0198024999542694,1.1723374226455165,1.2177435117989384,1.443397373991745,1.4933167214479137,0.09394917933047395,1.4318962569734235,2.161926574933449,meta-llama/Llama-2-70b-hf,128,4,6.768980543450703
0,0.15706956037320197,0.5037235290122529,0.5457484512589872,0.3066094553408523,0.34971683635376394,0.1776878295155863,0.4092984599992633,0.17079795361496508,0.14704727592126143,0.5050990513428187,0.5460740434774185,0.2885171024118929,0.32988839797746117,0.07171887055595703,0.28337025345766775,0.1742958593996865,microsoft/phi-2,8,1,0.20838727747711042
1,0.2662454522689994,0.5277367166186474,0.5671775244100361,0.3422558811322159,0.38047707924733354,0.13442008699081381,0.396988820284605,0.2879977169237575,0.279990130588076,0.532059097473401,0.5798413880809572,0.3227101016115966,0.36095541238831663,0.07405099009961516,0.3088187043244026,0.30270368225306477,microsoft/phi-2,16,1,0.24788128212094307
2,0.39098296641699365,0.5706522292835084,0.6129772817665661,0.3966058012903542,0.4390747525502701,0.13024676779939517,0.42466517865053705,0.4212819008358024,0.4013181381166827,0.571780166180292,0.6169294155828551,0.38098288669810126,0.42358512297224105,0.07676539274639282,0.3412974623537207,0.4227387990502186,microsoft/phi-2,24,1,0.3064560666176918
3,0.5067616837531931,0.6002539608890962,0.6429898491449128,0.42926188737078746,0.4693900959359275,0.12070939151777162,0.42712797100345296,0.5506690252910961,0.5236138909149227,0.6059240280655137,0.6524631331287278,0.41436800722186024,0.4542985204456069,0.07569816491833375,0.3481921307622794,0.5548815028924697,microsoft/phi-2,32,1,0.3532650715887848
4,0.6129332863154912,0.6364851292493122,0.6776387829543843,0.4558284774482731,0.4955317126587033,0.11705309941223072,0.44089772047535064,0.6448625541862941,0.6459710143283202,0.6472642495922408,0.6900435112012945,0.4417545922132812,0.48529382778544905,0.0747952151721819,0.3675114392263639,0.6603398591876849,microsoft/phi-2,40,1,0.41178200814512467
5,0.7494737756682323,0.6636124457413918,0.703722966722394,0.49384644461308147,0.5332451851275943,0.10942523961499233,0.4743866641199429,0.8146287857761119,0.778021917453132,0.6683116753908321,0.7096377756057084,0.477590911630712,0.5184038439210604,0.07419924033004482,0.4102449752934927,0.8361054314563258,microsoft/phi-2,48,1,0.4539258915605961
6,0.8262931904487911,0.7040233675112155,0.747291011275488,0.5240470623254947,0.5660018864912034,0.11351127471860456,0.4913522848516874,0.9134985431600576,0.8772172974768675,0.7167697562090172,0.7626160462070278,0.5257125416814648,0.5694976129046753,0.07722736980209989,0.42443314123644965,0.9598286369154478,microsoft/phi-2,56,1,0.48871341712730026
7,0.9452578220890844,0.8069006246444418,0.8491009026859424,0.5667428006347849,0.607335515292221,0.11325516181075992,0.5283063726883438,0.9893575418815391,1.001,0.8277860406508232,0.87022755302356,0.5615801949281531,0.6047133906468014,0.07600156407291711,0.4588642980117241,1.0356192030718705,microsoft/phi-2,64,1,0.5479852982501887
8,0.9560035412953277,0.7944056675324788,0.8355308190718218,0.5626781064380503,0.6015237605657859,0.1107513314889903,0.5253157274207877,0.9982275563624486,1.0130843652072836,0.8162777780515558,0.8581292489818065,0.562704479602684,0.6035051720840706,0.0752453356242504,0.4597829452549909,1.0502198427833225,microsoft/phi-2,64,1,0.5466670719859889
9,1.170559658156521,0.9171268266876299,0.9601846511240106,0.6332916850934786,0.6736912418635614,0.1065070735268205,0.5769001686549091,1.2000271242605633,1.2473228987883653,0.9427062792636958,0.9870836372007316,0.639543493210722,0.6818124713346724,0.07661201533830812,0.5204816127566471,1.2674405841824286,microsoft/phi-2,80,1,0.6447104170514518
10,1.421462604308806,0.9453374632388154,0.9884412570180602,1.1191117432416982,1.1616615122215306,0.10803110903770628,0.64415465277249,1.4637299294717436,1.5023035583223343,0.971415969367891,1.0151125621346255,0.7889908311915514,0.8327676885540478,0.07722736980209989,0.592739259291227,1.5511547387956395,microsoft/phi-2,96,1,0.7390147168500767
11,1.67351739713255,1.0769096053709786,1.1179493033036292,1.1349033309482999,1.175359468560207,0.10487128030455385,0.7243423094241787,1.702278125951104,1.76296965124604,1.104065783959786,1.1468276274780056,0.8650218187900726,0.9075555230108427,0.07584971279604816,0.675028321642906,1.794990438167494,microsoft/phi-2,112,1,0.8573612174216689
12,1.87749626584127,1.3901459538660252,1.4336318195445048,0.9406031101223147,0.9819964036802974,0.10487469576093786,0.7809584080369998,1.8860794379747003,1.9758520578226955,1.1864902234061703,1.2299820416581217,0.9427062792636958,0.9851114421214094,0.07847294617290075,0.7505112817821505,1.9997051226201907,microsoft/phi-2,128,1,0.9337726748200661
0,0.20026243873871863,0.7240306974078218,0.7733623594200859,0.7697489636484534,0.8281519985757768,0.18544787114175657,1.3524718233384192,0.23243491887114942,0.2000873943088915,0.7167697562090172,0.7656726204838353,0.7400773284532551,0.795328075130646,0.09357413308069784,1.203217912716805,0.227865213658596,internlm/internlm-20b,8,2,6.215017589662845
1,0.3270738331290583,0.7783501108254617,0.8254673496897643,0.8134041224063063,0.8767027078041186,0.15088579675648361,1.4994081284385175,0.40278089970039826,0.3272598182554177,0.7749160446348289,0.82283419315433,0.778021917453132,0.8327676885540478,0.09508336134241603,1.3458147597760142,0.39653109854538615,internlm/internlm-20b,16,2,6.056062081673493
2,0.42439143058575995,0.7969663121214469,0.8399401702088852,0.7828075936293766,0.8639273495247511,0.14184413745693147,1.5122037100261205,0.545692834237667,0.4168616896626963,0.7985157596124476,0.8428211040198946,0.7749160446348289,0.8311038170484454,0.08865513642293174,1.4035428020413006,0.549360337857976,internlm/internlm-20b,24,2,5.9217867403201865
3,0.5247097836864978,0.8636577674139714,0.9102799075165975,0.8752249378096504,0.9344048850891209,0.13339609512579195,1.3861521987302095,0.6908971969921565,0.5225677093146932,0.8650218187900726,0.9111930164522756,0.8512915997749979,0.9111930164522756,0.0945145690679638,1.2104589239173507,0.6831774612672743,internlm/internlm-20b,32,2,6.013906090376303
4,0.6469897715924461,0.9274769127826954,0.9744962234599669,0.9027476533178668,0.9611650870074747,0.13502544463902225,1.4344381214287438,0.8325733675728323,0.6446803629510409,0.9277429992631044,0.9733607460833422,0.87022755302356,0.9240394380919555,0.09338717177584131,1.282741498166238,0.8461991411321617,internlm/internlm-20b,40,2,6.07017839716778
5,0.7728378061996135,0.995441722645335,1.0403300769474,0.9473721187383141,1.0041761282219055,0.13183902036908962,1.4597043691662281,0.9804302762734564,0.7718225704980374,0.9890597806185508,1.0314849988023262,0.9185117991206834,0.967538065176706,0.09338717177584131,1.295633268867385,0.9792184681053213,internlm/internlm-20b,48,2,6.022181706375455
6,0.8972206749348787,1.064065630052086,1.1107594820491054,1.0218551336128634,1.0841252276815518,0.13523033210103624,1.4102362036400022,1.1142425181899678,0.9021264914448882,1.0628984043498855,1.110710093875137,0.9831431874917963,1.0356192030718705,0.09856872362245006,1.2750680898645612,1.1286243935759568,internlm/internlm-20b,56,2,6.0609899466715715
7,1.043644105681242,1.2052641309893284,1.250247213129814,1.0170893827214456,1.0706196228663127,0.12878507423477295,1.4652632200756135,1.1913717043800995,1.0460273525850758,1.2104589239173507,1.2548293354739948,0.9890597806185508,1.0376925147897322,0.09700417330247595,1.3218068058938028,1.1912456904784723,internlm/internlm-20b,64,2,5.943579164644082
8,1.0026402735652833,1.2094462242646096,1.256193316135651,1.0447142705416832,1.104272197549924,0.1268929145179498,1.4285589771297498,1.185785298450635,1.0090401202805528,1.2104589239173507,1.2548293354739948,1.0151125621346255,1.0650263290833186,0.09584707928634441,1.3008261825773606,1.1770361651223098,internlm/internlm-20b,64,2,5.960360839246557
9,1.2327194658535547,1.3584414664961275,1.4089810305091812,1.1004307755788207,1.1491466344135706,0.12232934422485653,1.500774290389763,1.4408545226973222,1.264908235362883,1.3702587697044193,1.4148161816090492,1.0865412953381914,1.1331479337069825,0.09338717177584131,1.3539139242302682,1.4491825280105957,internlm/internlm-20b,80,2,5.790627380207059
10,1.4254917126822797,1.438024796310291,1.48242674513685,1.2691895725402613,1.3248248561364901,0.12776073316309233,1.4475062688170541,2.0149312722703296,1.4696137752343355,1.4462870584241607,1.490333071654811,1.259858706528629,1.3086546040614937,0.09508336134241603,1.3008261825773606,1.6306841700806425,internlm/internlm-20b,96,2,5.892765329222579
11,1.7924269284148924,1.5932141322566316,1.6382263588027386,1.6719055061135986,1.721995151520037,0.12680382075670518,1.3967803590903767,1.9724883979229986,1.809407959671299,1.5952008541358285,1.640497689489978,1.3377640448307597,1.3868009349407744,0.09856872362245006,1.2523221839545662,1.9997051226201907,internlm/internlm-20b,112,2,5.925048266575612
12,2.0241272061720226,2.0113593941587773,2.057737564248845,1.449479562494799,1.5007741695693921,0.12127899081277116,1.444685948140862,2.2028674629976606,2.0482786121223775,1.7280605017110313,1.7771299789653037,1.4347629161465432,1.4843836441725837,0.09264305459095706,1.3086546040614937,2.227767063492454,internlm/internlm-20b,128,2,5.8406238763323985
0,0.20269483017424741,0.926915080829834,0.973330131576707,0.7479725463781506,0.8022856394139429,0.27745859309410054,1.7890810947089146,0.23677694844081998,0.20250290794146134,0.9258893668969445,0.9694750783202029,0.7124820123373579,0.767205498602922,0.09245795358278332,1.3350911895963327,0.22740993850643093,Qwen/Qwen-72B,8,4,6.358468264807016
1,0.3164021133367593,0.9868846536846831,1.030941110608789,0.8593151433160529,0.9346002334496006,0.17649330645023534,1.8694370325344305,0.3955948195653036,0.29083449722346955,0.9831431874917963,1.0273672983257707,0.767205498602922,0.8162777780515558,0.08794872451125174,1.4608224898824047,0.3886792541278612,Qwen/Qwen-72B,16,4,6.190150879168262
2,0.4343218331794358,1.1435610746654372,1.1929674106391355,0.83933839859027,0.9263285998410234,0.15956313129410976,1.9648324879300263,0.546717094645525,0.41519757280188396,1.119631415305287,1.1676574376050006,0.8033212578501778,0.8564147050277968,0.08724794135171289,1.463747059431719,0.5299351111800804,Qwen/Qwen-72B,24,4,6.14164704327575
3,0.541066915805762,1.2624201845028438,1.3102564892809216,0.9091517034297188,0.9619967556015278,0.16639559180475771,1.9047072734489727,0.7029439487572139,0.5331242808517261,1.259858706528629,1.3060399095478843,0.87022755302356,0.9221932054484151,0.09190486659714167,1.452083794332939,0.6955860015398296,Qwen/Qwen-72B,32,4,6.1832948243439505
4,0.6428436783608049,1.4283380995038897,1.4757745161963005,0.9484309625501434,1.0181602245817583,0.15440841865104935,1.841911211765061,0.8120520020990322,0.6446803629510409,1.42333059924651,1.4696137752343355,0.9021264914448882,0.9502781792382339,0.09245795358278332,1.4204867818653981,0.82283419315433,Qwen/Qwen-72B,40,4,6.028766309221585
5,0.7797741030420487,1.5875316522498097,1.636039079231624,0.9912092856312584,1.0429303899096947,0.14729738338953918,1.894806256233197,0.9981268182552109,0.7718225704980374,1.5698807331578923,1.6176907354257384,0.9427062792636958,0.9930239441038321,0.09320058402004541,1.4204867818653981,0.9792184681053213,Qwen/Qwen-72B,48,4,6.026355679043466
6,0.9277393054660588,1.7383889311791532,1.789701406821786,1.0372357764503075,1.0948384546541743,0.14761683996766806,1.86116317386872,1.1507534155888217,0.9130172266954232,1.7211620634790894,1.7700356547921128,0.9851114421214094,1.0376925147897322,0.09394917933047395,1.4035428020413006,1.1422494778455083,Qwen/Qwen-72B,56,4,6.004876987953182
7,1.0273267046917074,1.9678978545319599,2.013334280491108,1.0816751225017167,1.1310790311351109,0.14108360968142128,1.8501070480851922,1.1916274646258291,1.019181145481274,1.940604885254775,1.9837712966123267,1.0460273525850758,1.0930801422139287,0.09413726577558001,1.429035325391059,1.1864902234061703,Qwen/Qwen-72B,64,4,5.761626080735975
8,1.0251062728154163,1.9635507863616415,2.0099621591119408,1.0709473414560005,1.1213667239644565,0.1239040454189914,1.9639513799726653,1.216573972972886,1.0273672983257707,1.940604885254775,1.9877428107196586,1.0151125621346255,1.0628984043498855,0.0909903975919381,1.5083248090357997,1.2080404245688643,Qwen/Qwen-72B,64,4,5.809975386606918
9,1.2617288487187277,2.3323345434619114,2.380372084250363,1.1345381382852793,1.2225075411455084,0.13884124152051905,1.9526319879029568,1.4439801928043987,1.264908235362883,2.318683992989689,2.365524532516843,1.0996583401190723,1.153729279795426,0.09876605840447698,1.4814178426857254,1.4405134631545986,Qwen/Qwen-72B,80,4,5.449423940929895
10,1.51718426140077,2.8905347717227414,2.9354182374340274,1.340099494781397,1.3995808104583476,0.1363214048776879,1.866488025471982,1.7458870101513133,1.541875672306502,2.4571442451893977,2.501773313111739,1.287882741504336,1.3377640448307597,0.09739296719467637,1.4204867818653981,1.7454278043028746,Qwen/Qwen-72B,96,4,5.340125220957109
11,1.0901751390410612,2.0482496006959527,2.0922650659199453,1.1005080910468747,1.1563947760565054,0.11405256475815978,1.8501479440212338,1.1811545547679132,0.47854704959193467,1.8570694975990487,1.9917222758061846,1.1286243935759568,1.1817537402154101,0.09135508819882901,1.5143701929944762,1.0356192030718705,Qwen/Qwen-72B,112,4,5.74591346804667
12,1.3079123520781557,2.3337569499651667,2.3828631359963026,1.260534439226262,1.319773341184808,0.12474813850067469,1.8329298904047246,1.4492162505114008,0.967538065176706,2.1749371313575163,2.2233159804485134,1.2201814367474848,1.2776207787331588,0.09797908177862456,1.4873553831999564,1.222624242426659,Qwen/Qwen-72B,128,4,5.715888774206067
