,time_stats.all_reduce.min,time_stats.all_reduce.max,time_stats.all_reduce.mean,time_stats.all_reduce.median,time_stats.all_reduce.std,rank,num_workers,size,collective,devices_per_node,max_devices_per_node
69,0.466,0.892,0.7306666666666667,0.834,0.18863957402647222,0,8,567296,all_reduce,8,8
70,0.841,0.895,0.8690000000000001,0.871,0.02209072203437454,0,8,575488,all_reduce,8,8
71,0.877,0.897,0.8856666666666667,0.883,0.008379870059984364,0,8,583680,all_reduce,8,8
72,0.858,0.882,0.8723333333333333,0.877,0.010338708279513891,0,8,591872,all_reduce,8,8
73,0.853,0.896,0.874,0.873,0.0175689119374726,0,8,600064,all_reduce,8,8
74,0.867,1.044,0.931,0.882,0.08013738203859672,0,8,608256,all_reduce,8,8
75,0.893,0.9470000000000001,0.9126666666666668,0.898,0.02436299561949549,0,8,616448,all_reduce,8,8
76,0.518,0.925,0.7799999999999999,0.897,0.1856142954264748,0,8,624640,all_reduce,8,8
77,0.495,0.925,0.7753333333333333,0.906,0.19837730604974846,0,8,632832,all_reduce,8,8
78,0.915,0.978,0.9406666666666667,0.929,0.0270102861065105,0,8,641024,all_reduce,8,8
79,0.513,0.9560000000000001,0.6873333333333332,0.593,0.1927629517193477,0,8,649216,all_reduce,8,8
80,0.485,0.93,0.769,0.892,0.20141664942766443,0,8,657408,all_reduce,8,8
81,0.531,0.9510000000000001,0.8103333333333333,0.9490000000000001,0.1975201818099159,0,8,665600,all_reduce,8,8
82,0.586,0.999,0.8533333333333334,0.975,0.1892869661533925,0,8,673792,all_reduce,8,8
83,0.522,1.01,0.8409999999999999,0.991,0.2257003913746422,0,8,681984,all_reduce,8,8
84,0.56,0.979,0.7026666666666667,0.5690000000000001,0.19543171583843688,0,8,690176,all_reduce,8,8
85,0.549,1.028,0.8683333333333333,1.028,0.22580276545890415,0,8,698368,all_reduce,8,8
86,0.544,1.05,0.8726666666666668,1.024,0.23264469810325691,0,8,706560,all_reduce,8,8
87,0.602,1.046,0.8919999999999999,1.028,0.20519259245888974,0,8,714752,all_reduce,8,8
88,0.5670000000000001,1.091,0.8959999999999999,1.03,0.23396723417322063,0,8,722944,all_reduce,8,8
89,0.607,1.045,0.8986666666666666,1.044,0.20623988190669837,0,8,731136,all_reduce,8,8
90,1.052,1.135,1.0826666666666667,1.061,0.0371872140511882,0,8,739328,all_reduce,8,8
91,0.636,1.113,0.9433333333333334,1.081,0.2177097966457999,0,8,747520,all_reduce,8,8
92,0.5660000000000001,1.149,0.775,0.61,0.2650672870549413,0,8,755712,all_reduce,8,8
93,0.642,1.141,0.809,0.644,0.23476087124277475,0,8,763904,all_reduce,8,8
94,0.608,1.174,0.943,1.047,0.2424884876992445,0,8,772096,all_reduce,8,8
95,0.638,1.111,0.9503333333333334,1.102,0.22088357918948062,0,8,780288,all_reduce,8,8
96,0.648,1.161,0.8263333333333334,0.67,0.23681544619292796,0,8,788480,all_reduce,8,8
97,0.648,1.182,0.9920000000000001,1.1460000000000001,0.24368832553078942,0,8,796672,all_reduce,8,8
98,0.6890000000000001,1.2590000000000001,1.0466666666666666,1.192,0.2543833502587952,0,8,804864,all_reduce,8,8
99,0.686,1.234,0.8686666666666666,0.686,0.25832967739348534,0,8,813056,all_reduce,8,8
100,0.686,1.292,1.0566666666666666,1.192,0.2652612967538905,0,8,821248,all_reduce,8,8
101,0.681,1.262,1.0503333333333333,1.208,0.26208692366380193,0,8,829440,all_reduce,8,8
102,0.707,1.204,0.8786666666666666,0.725,0.23016274435470413,0,8,837632,all_reduce,8,8
103,0.713,1.283,0.9123333333333333,0.741,0.2623500629989548,0,8,845824,all_reduce,8,8
104,0.679,1.302,0.8870000000000001,0.68,0.2934495981709068,0,8,854016,all_reduce,8,8
105,0.6940000000000001,1.183,0.8836666666666667,0.774,0.21416556419949706,0,8,862208,all_reduce,8,8
106,0.746,1.2590000000000001,0.9233333333333333,0.765,0.23747888795053393,0,8,870400,all_reduce,8,8
107,0.725,1.4000000000000001,0.9766666666666667,0.805,0.3011182860973778,0,8,878592,all_reduce,8,8
108,0.877,1.3900000000000001,1.2036666666666669,1.344,0.23175034460000754,0,8,886784,all_reduce,8,8
109,0.677,1.411,1.161,1.395,0.34230201090070544,0,8,894976,all_reduce,8,8
110,0.735,1.5290000000000001,1.2043333333333335,1.349,0.33990717687169963,0,8,903168,all_reduce,8,8
111,0.797,1.329,1.1176666666666668,1.227,0.23053753610975275,0,8,911360,all_reduce,8,8
112,0.847,1.357,1.178,1.33,0.23431175813432842,0,8,919552,all_reduce,8,8
113,0.801,1.304,0.981,0.838,0.2288944443770243,0,8,927744,all_reduce,8,8
114,0.812,1.4000000000000001,1.171,1.301,0.2570486335306998,0,8,935936,all_reduce,8,8
115,0.779,1.43,1.1846666666666668,1.345,0.2889409782098913,0,8,944128,all_reduce,8,8
116,0.8320000000000001,1.403,1.1483333333333332,1.21,0.23715302139242406,0,8,952320,all_reduce,8,8
117,0.8130000000000001,1.408,1.1876666666666666,1.342,0.26629599237606927,0,8,960512,all_reduce,8,8
118,0.764,1.423,1.1906666666666668,1.385,0.30209748242726037,0,8,968704,all_reduce,8,8
119,0.862,1.407,1.2166666666666666,1.381,0.2510117305802438,0,8,976896,all_reduce,8,8
120,0.858,1.474,1.0656666666666668,0.865,0.2887494107738096,0,8,985088,all_reduce,8,8
121,0.794,1.57,1.2343333333333333,1.339,0.3253309426141667,0,8,993280,all_reduce,8,8
122,0.9550000000000001,1.469,1.2793333333333334,1.414,0.23043485461670554,0,8,1001472,all_reduce,8,8
123,0.974,1.47,1.296,1.444,0.22793566343744165,0,8,1009664,all_reduce,8,8
124,0.96,1.504,1.3066666666666666,1.456,0.24591236017916807,0,8,1017856,all_reduce,8,8
125,0.848,1.6480000000000001,1.3376666666666666,1.5170000000000001,0.3503525208827374,0,8,1026048,all_reduce,8,8
126,0.9430000000000001,1.637,1.3493333333333333,1.468,0.29548867246572336,0,8,1034240,all_reduce,8,8
127,0.96,1.71,1.2243333333333333,1.0030000000000001,0.3438665761923107,0,8,1042432,all_reduce,8,8
128,0.9440000000000001,1.567,1.1533333333333333,0.9490000000000001,0.29251362741284753,0,8,1048576,all_reduce,8,8
129,0.859,1.476,1.261,1.448,0.2844866722127184,0,8,1081344,all_reduce,8,8
130,0.919,1.575,1.3470000000000002,1.547,0.3028575022459682,0,8,1114112,all_reduce,8,8
131,0.882,1.574,1.1423333333333334,0.971,0.3073893658248806,0,8,1146880,all_reduce,8,8
132,0.995,1.817,1.5106666666666666,1.72,0.36677543841187377,0,8,1179648,all_reduce,8,8
133,0.9590000000000001,1.742,1.4736666666666667,1.72,0.36403510209258055,0,8,1212416,all_reduce,8,8
134,0.9570000000000001,1.748,1.2333333333333334,0.995,0.364254794828504,0,8,1245184,all_reduce,8,8
135,0.963,1.471,1.1503333333333334,1.0170000000000001,0.22781473954851025,0,8,1277952,all_reduce,8,8
136,1.121,1.815,1.4639999999999997,1.456,0.28338078034098685,0,8,1310720,all_reduce,8,8
137,1.0030000000000001,1.913,1.325,1.059,0.41640685232914537,0,8,1343488,all_reduce,8,8
138,1.006,1.8920000000000001,1.5813333333333335,1.846,0.4072553116767035,0,8,1376256,all_reduce,8,8
139,1.061,1.589,1.2543333333333333,1.113,0.23759536097229583,0,8,1409024,all_reduce,8,8
140,1.1400000000000001,1.69,1.471,1.583,0.2380938190433902,0,8,1441792,all_reduce,8,8
141,1.187,2.162,1.607,1.472,0.40932871875791954,0,8,1474560,all_reduce,8,8
142,1.153,2.222,1.7623333333333333,1.9120000000000001,0.4490659441799414,0,8,1507328,all_reduce,8,8
143,1.228,2.156,1.5466666666666669,1.256,0.4310153387319554,0,8,1540096,all_reduce,8,8
144,1.185,1.835,1.54,1.6,0.26873158851662127,0,8,1572864,all_reduce,8,8
145,1.247,2.289,1.9143333333333334,2.207,0.47306189400072746,0,8,1605632,all_reduce,8,8
146,1.195,1.464,1.306,1.2590000000000001,0.11473738129601292,0,8,1638400,all_reduce,8,8
147,1.244,1.489,1.336,1.2750000000000001,0.10892505068471013,0,8,1671168,all_reduce,8,8
148,1.2650000000000001,1.5090000000000001,1.3490000000000002,1.2730000000000001,0.11318421562508911,0,8,1703936,all_reduce,8,8
149,1.325,2.2880000000000003,1.9280000000000002,2.1710000000000003,0.4290524443468422,0,8,1736704,all_reduce,8,8
150,1.327,1.865,1.5306666666666668,1.4000000000000001,0.23828041370527195,0,8,1769472,all_reduce,8,8
151,1.405,1.797,1.6276666666666666,1.681,0.16441681449562534,0,8,1802240,all_reduce,8,8
152,1.4060000000000001,1.798,1.606,1.614,0.16013327782402587,0,8,1835008,all_reduce,8,8
153,1.407,1.6420000000000001,1.4973333333333334,1.443,0.10334516061346187,0,8,1867776,all_reduce,8,8
154,1.424,1.586,1.4923333333333335,1.467,0.06851925925525534,0,8,1900544,all_reduce,8,8
155,1.48,1.772,1.5899999999999999,1.518,0.12962510044997716,0,8,1933312,all_reduce,8,8
156,1.485,2.137,1.909666666666667,2.107,0.30053433895129006,0,8,1966080,all_reduce,8,8
157,1.548,1.923,1.679,1.566,0.17269047454911923,0,8,1998848,all_reduce,8,8
158,1.581,2.081,1.7956666666666667,1.725,0.21015126827015712,0,8,2031616,all_reduce,8,8
159,1.597,1.669,1.6376666666666668,1.647,0.03012566274052004,0,8,2064384,all_reduce,8,8
160,1.581,1.953,1.7596666666666667,1.745,0.15222206001613423,0,8,2097152,all_reduce,8,8
161,1.543,1.685,1.6366666666666667,1.682,0.06624365797736585,0,8,2129920,all_reduce,8,8
162,1.547,1.705,1.6403333333333332,1.669,0.06761327943204325,0,8,2162688,all_reduce,8,8
163,1.6500000000000001,1.739,1.689,1.678,0.0371573231902766,0,8,2195456,all_reduce,8,8
164,1.752,1.952,1.8419999999999999,1.822,0.08286535263104033,0,8,2228224,all_reduce,8,8
165,1.9100000000000001,2.999,2.2896666666666667,1.96,0.501989597059098,0,8,2260992,all_reduce,8,8
166,1.843,1.954,1.8853333333333333,1.859,0.04899206284922305,0,8,2293760,all_reduce,8,8
167,1.996,2.352,2.1513333333333335,2.106,0.14882950722965593,0,8,2326528,all_reduce,8,8
168,1.8880000000000001,2.368,2.0766666666666667,1.974,0.20897421425195548,0,8,2359296,all_reduce,8,8
169,1.764,1.935,1.829,1.788,0.07559100475585705,0,8,2392064,all_reduce,8,8
170,1.812,1.9160000000000001,1.875,1.897,0.04521799051999844,0,8,2424832,all_reduce,8,8
171,1.782,1.844,1.8030000000000002,1.7830000000000001,0.028994252303976845,0,8,2457600,all_reduce,8,8
172,1.907,2.0220000000000002,1.9660000000000002,1.969,0.04699645376692453,0,8,2490368,all_reduce,8,8
173,2.158,3.362,2.5686666666666667,2.186,0.5610878323003945,0,8,2523136,all_reduce,8,8
174,2.226,2.802,2.4393333333333334,2.29,0.25777164743668424,0,8,2555904,all_reduce,8,8
175,2.394,2.591,2.489666666666667,2.484,0.08052466840802405,0,8,2588672,all_reduce,8,8
176,2.322,2.762,2.5340000000000003,2.5180000000000002,0.1799851845754718,0,8,2621440,all_reduce,8,8
177,2.095,3.439,2.599,2.263,0.5979163821137534,0,8,2654208,all_reduce,8,8
178,2.14,2.286,2.2323333333333335,2.271,0.06557607964968792,0,8,2686976,all_reduce,8,8
179,2.153,2.41,2.294333333333334,2.32,0.1064779580737514,0,8,2719744,all_reduce,8,8
180,2.265,2.398,2.3433333333333333,2.367,0.05681744645988783,0,8,2752512,all_reduce,8,8
181,2.528,2.693,2.6046666666666667,2.593,0.06786424357167446,0,8,2785280,all_reduce,8,8
182,2.685,2.714,2.703666666666667,2.712,0.013224556283251587,0,8,2818048,all_reduce,8,8
183,2.6350000000000002,2.982,2.7610000000000006,2.666,0.15678222688387444,0,8,2850816,all_reduce,8,8
184,2.557,2.711,2.656,2.7,0.07014746372226632,0,8,2883584,all_reduce,8,8
185,2.438,2.668,2.5320000000000005,2.49,0.0984818088109,0,8,2916352,all_reduce,8,8
186,2.547,2.6430000000000002,2.598666666666667,2.606,0.03953338954464808,0,8,2949120,all_reduce,8,8
187,2.452,2.822,2.5773333333333333,2.458,0.1730227987546407,0,8,2981888,all_reduce,8,8
188,2.602,2.8120000000000003,2.705666666666666,2.703,0.0857528749113147,0,8,3014656,all_reduce,8,8
189,2.95,3.103,3.0020000000000002,2.953,0.07142828571371437,0,8,3047424,all_reduce,8,8
190,2.9130000000000003,3.176,3.0450000000000004,3.0460000000000003,0.10737162877905251,0,8,3080192,all_reduce,8,8
191,2.988,3.1830000000000003,3.0796666666666668,3.068,0.08003471469028657,0,8,3112960,all_reduce,8,8
192,2.949,3.132,3.0536666666666665,3.08,0.07699494932930497,0,8,3145728,all_reduce,8,8
193,2.844,3.0020000000000002,2.8996666666666666,2.853,0.07245381670799386,0,8,3178496,all_reduce,8,8
194,2.6830000000000003,2.895,2.7903333333333333,2.793,0.08656917593590806,0,8,3211264,all_reduce,8,8
195,2.879,2.983,2.923,2.907,0.04393935214209092,0,8,3244032,all_reduce,8,8
196,2.759,3.0580000000000003,2.9066666666666667,2.903,0.12209377088487737,0,8,3276800,all_reduce,8,8
197,3.241,3.278,3.263666666666667,3.2720000000000002,0.016213848676020413,0,8,3309568,all_reduce,8,8
198,3.305,3.403,3.3433333333333333,3.322,0.04275771535316425,0,8,3342336,all_reduce,8,8
199,3.303,3.545,3.4259999999999997,3.43,0.09883656543337929,0,8,3375104,all_reduce,8,8
200,3.226,3.537,3.356333333333333,3.306,0.1318593526788634,0,8,3407872,all_reduce,8,8
201,2.947,3.327,3.1650000000000005,3.221,0.16010829668279736,0,8,3440640,all_reduce,8,8
202,3.097,3.3770000000000002,3.2536666666666663,3.287,0.11671427600007739,0,8,3473408,all_reduce,8,8
203,3.024,3.525,3.2740000000000005,3.273,0.20453361581901391,0,8,3506176,all_reduce,8,8
204,3.204,3.365,3.3023333333333333,3.338,0.0704004419178049,0,8,3538944,all_reduce,8,8
205,3.443,3.5300000000000002,3.4820000000000007,3.473,0.03608323710533753,0,8,3571712,all_reduce,8,8
206,3.6,3.787,3.689,3.68,0.07660722333218098,0,8,3604480,all_reduce,8,8
207,3.493,4.0920000000000005,3.7756666666666665,3.742,0.24569674171402645,0,8,3637248,all_reduce,8,8
208,3.692,3.846,3.7449999999999997,3.697,0.0714469500165449,0,8,3670016,all_reduce,8,8
209,3.451,3.572,3.4983333333333335,3.472,0.052790992497668485,0,8,3702784,all_reduce,8,8
210,3.46,3.628,3.5533333333333332,3.572,0.0698442712197803,0,8,3735552,all_reduce,8,8
211,3.547,3.895,3.6816666666666666,3.603,0.1525720230652468,0,8,3768320,all_reduce,8,8
212,3.5100000000000002,3.9010000000000002,3.678666666666667,3.625,0.1640738316192507,0,8,3801088,all_reduce,8,8
213,3.769,3.968,3.9,3.963,0.09265347627945028,0,8,3833856,all_reduce,8,8
214,3.811,4.203,4.05,4.136,0.1711977414181236,0,8,3866624,all_reduce,8,8
215,3.745,4.0040000000000004,3.892333333333333,3.928,0.10870244809672983,0,8,3899392,all_reduce,8,8
216,3.911,5.644,4.619333333333333,4.303,0.7420118297948866,0,8,3932160,all_reduce,8,8
217,3.844,4.252,3.9889999999999994,3.871,0.18629546424966972,0,8,3964928,all_reduce,8,8
218,3.739,4.83,4.194333333333334,4.014,0.4632928039827753,0,8,3997696,all_reduce,8,8
219,3.789,4.203,3.9320000000000004,3.8040000000000003,0.19172375961262605,0,8,4030464,all_reduce,8,8
220,3.9290000000000003,4.11,4.039000000000001,4.078,0.07887120302535437,0,8,4063232,all_reduce,8,8
221,4.223,4.3,4.273,4.296,0.03539303132915676,0,8,4096000,all_reduce,8,8
222,4.152,4.3100000000000005,4.208333333333334,4.163,0.07202931501980456,0,8,4128768,all_reduce,8,8
223,4.125,4.468,4.262666666666667,4.195,0.14797822662660728,0,8,4161536,all_reduce,8,8
224,4.131,4.44,4.2636666666666665,4.22,0.12987258713404043,0,8,4194304,all_reduce,8,8
225,4.05,5.378,4.524,4.144,0.6050873215219988,0,8,4227072,all_reduce,8,8
226,4.2540000000000004,4.5040000000000004,4.343666666666667,4.273,0.11363782625321373,0,8,4259840,all_reduce,8,8
227,4.001,4.3870000000000005,4.2090000000000005,4.239,0.15900524100376903,0,8,4292608,all_reduce,8,8
228,4.203,5.124,4.634666666666667,4.577,0.37820129854645135,0,8,4325376,all_reduce,8,8
229,3.928,5.457,4.533333333333334,4.215,0.6635572486396499,0,8,4358144,all_reduce,8,8
230,4.097,4.526,4.253333333333334,4.1370000000000005,0.19349476019319517,0,8,4390912,all_reduce,8,8
231,4.019,4.746,4.387333333333333,4.397,0.2968752076022667,0,8,4423680,all_reduce,8,8
232,4.349,5.228,4.809,4.8500000000000005,0.36001944391935264,0,8,4456448,all_reduce,8,8
233,4.099,4.249,4.158333333333333,4.127,0.06512210752800363,0,8,4489216,all_reduce,8,8
234,3.984,5.037,4.38,4.119,0.46782689106121295,0,8,4521984,all_reduce,8,8
235,4.198,4.524,4.3213333333333335,4.242,0.14442837517453253,0,8,4554752,all_reduce,8,8
236,4.046,4.4750000000000005,4.238666666666667,4.195,0.17783950317319527,0,8,4587520,all_reduce,8,8
237,4.299,4.622,4.504666666666666,4.593,0.14590940872868854,0,8,4620288,all_reduce,8,8
238,4.383,4.547,4.466666666666666,4.47,0.06699419543678546,0,8,4653056,all_reduce,8,8
239,4.3790000000000004,4.689,4.531333333333333,4.526,0.1266131465878992,0,8,4685824,all_reduce,8,8
240,4.513,4.5760000000000005,4.548333333333333,4.556,0.02628476533828866,0,8,4718592,all_reduce,8,8
241,4.136,4.555,4.366,4.407,0.1734954370197286,0,8,4751360,all_reduce,8,8
242,4.383,4.737,4.522666666666667,4.448,0.15386213164893936,0,8,4784128,all_reduce,8,8
243,4.408,5.429,4.764,4.455,0.47061732508128795,0,8,4816896,all_reduce,8,8
244,4.425,4.788,4.558666666666666,4.463,0.16290351609328635,0,8,4849664,all_reduce,8,8
245,4.3870000000000005,4.755,4.548333333333333,4.503,0.15361712867457897,0,8,4882432,all_reduce,8,8
246,4.472,4.772,4.604666666666668,4.57,0.12490351832069772,0,8,4915200,all_reduce,8,8
247,4.565,4.8340000000000005,4.703666666666667,4.712,0.10997676522288195,0,8,4947968,all_reduce,8,8
248,4.66,4.7170000000000005,4.685333333333333,4.679,0.023697163449568456,0,8,4980736,all_reduce,8,8
249,4.429,5.106,4.683333333333333,4.515,0.3009256091166423,0,8,5013504,all_reduce,8,8
250,4.532,5.104,4.806666666666666,4.784,0.23406741668919998,0,8,5046272,all_reduce,8,8
251,4.662,4.843,4.7716666666666665,4.8100000000000005,0.0787076164604729,0,8,5079040,all_reduce,8,8
252,4.613,4.768,4.698333333333333,4.714,0.06424086619036871,0,8,5111808,all_reduce,8,8
253,4.7940000000000005,4.996,4.8676666666666675,4.813,0.09107628060526468,0,8,5144576,all_reduce,8,8
254,4.8100000000000005,5.126,4.985666666666667,5.021,0.13140353453727513,0,8,5177344,all_reduce,8,8
255,4.884,5.165,5.011333333333333,4.985,0.11621914166301892,0,8,5210112,all_reduce,8,8
256,4.987,5.1850000000000005,5.108333333333333,5.1530000000000005,0.08678453523269908,0,8,5242880,all_reduce,8,8
257,4.781,4.932,4.837,4.798,0.06753270812477981,0,8,5275648,all_reduce,8,8
258,4.494,4.899,4.688666666666667,4.673,0.16571126160349592,0,8,5308416,all_reduce,8,8
259,4.73,5.099,4.897333333333333,4.863,0.15258731562252761,0,8,5341184,all_reduce,8,8
260,4.801,4.906,4.862666666666667,4.881,0.04478342947514787,0,8,5373952,all_reduce,8,8
261,4.987,5.376,5.162333333333333,5.124,0.16110521061992045,0,8,5406720,all_reduce,8,8
262,4.898,5.15,5.038333333333333,5.067,0.10485651571976322,0,8,5439488,all_reduce,8,8
263,5.077,5.4590000000000005,5.229,5.151,0.16541664567590156,0,8,5472256,all_reduce,8,8
264,5.13,5.327,5.221,5.206,0.08112130833921914,0,8,5505024,all_reduce,8,8
265,4.812,5.438,5.158,5.224,0.2597896585060047,0,8,5537792,all_reduce,8,8
266,4.942,5.255,5.14,5.223,0.1406153144812706,0,8,5570560,all_reduce,8,8
267,4.998,5.344,5.164000000000001,5.15,0.14160037664733338,0,8,5603328,all_reduce,8,8
268,5.081,5.244,5.148333333333333,5.12,0.06949500381722071,0,8,5636096,all_reduce,8,8
269,5.405,5.714,5.516000000000001,5.429,0.14034956359034403,0,8,5668864,all_reduce,8,8
270,5.199,5.744,5.413666666666667,5.298,0.2370517993088336,0,8,5701632,all_reduce,8,8
271,5.317,5.651,5.444333333333333,5.365,0.14744339780253132,0,8,5734400,all_reduce,8,8
272,5.328,5.812,5.562333333333334,5.547,0.19788941917702985,0,8,5767168,all_reduce,8,8
